k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 14 0.036 10 1 12 28.84 0.006 0.0023864 0.010578 0 0.0014289 0.0088604 9.5919e-05 0.073 58000 0.0032 0.00081057 0.010476 972 15 7 3 0 0 2 0 0 0 1 
10 5 14 0.036 10 1 13 28.84 0.0039 0.0017565 0.010505 0 0.0014062 0.0088306 7.3936e-05 0.047 58000 0.0014 0.00033838 0.01044 982 11 4 0 0 2 0 0 0 0 1 
10 5 14 0.036 10 1 14 28.84 0.0023 0.0013661 0.010606 0 0.0014354 0.0089289 5.2107e-05 0.024 58000 0.0009 0.00018938 0.010546 992 5 0 0 2 0 0 0 0 0 1 
10 5 14 0.036 10 1 15 28.84 0.0016 0.00099844 0.010426 0 0.0014046 0.0087876 4.4747e-05 0.016 58000 0.0003 4.996e-05 0.010401 996 1 0 2 0 0 0 0 0 1 0 
10 5 14 0.036 10 1 16 28.84 0.0013 0.00090922 0.010443 0 0.0014115 0.0088009 4.2633e-05 0.013 58000 0.0001 1e-05 0.010393 997 1 0 1 0 0 0 0 0 1 0 
10 5 14 0.036 10 1 17 28.84 0.0011 0.00072952 0.010432 0 0.0014042 0.0087996 3.9769e-05 0.011 58000 0.0001 1e-05 0.010394 998 0 0 1 0 0 0 0 1 0 0 
10 5 14 0.036 10 1 18 28.84 0.0005 0.00012988 0.010422 0 0.0014266 0.0087683 3.8174e-05 0.005 58000 0.0001 1e-05 0.010393 998 0 1 1 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 19 28.84 0.0002 4e-05 0.010482 0 0.0014008 0.0088562 3.6228e-05 0.002 58000 0 0 0.010387 999 0 1 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 20 28.84 0 0 0.010396 0 0.0014041 0.0087723 3.2117e-05 0 58000 0 0 0.010395 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 22 28.84 0 0 0.010441 0 0.0014167 0.0088044 3.1916e-05 0 58000 0 0 0.010386 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 25 28.84 0 0 0.010427 0 0.0014111 0.00879 3.2234e-05 0 58000 0 0 0.010435 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 30 28.84 0 0 0.010415 0 0.0013945 0.0087939 3.2255e-05 0 58000 0 0 0.01078 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 35 28.84 0 0 0.010404 0 0.0014092 0.0087738 3.2846e-05 0 58000 0 0 0.010239 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 40 28.84 0 0 0.01042 0 0.0013926 0.0088071 3.2256e-05 0 58000 0 0 0.010402 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 50 28.84 0 0 0.010402 0 0.0013991 0.0087773 3.214e-05 0 58000 0 0 0.01039 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 60 28.84 0 0 0.010423 0 0.0013956 0.008802 3.6256e-05 0 58000 0 0 0.010409 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 70 28.84 0 0 0.010398 0 0.0013996 0.0087781 3.238e-05 0 58000 0 0 0.010439 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 80 28.84 0 0 0.010485 0 0.0014055 0.0088588 3.2214e-05 0 58000 0 0 0.010395 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 90 28.84 0 0 0.010418 0 0.0013924 0.0088051 3.2664e-05 0 58000 0 0 0.010386 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 100 28.84 0 0 0.010506 0 0.001397 0.0088874 3.2946e-05 0 58000 0 0 0.010386 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 125 28.84 0 0 0.010397 0 0.0013996 0.0087779 3.2455e-05 0 58000 0 0 0.0104 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 150 28.84 0 0 0.010482 0 0.0015185 0.0087478 3.175e-05 0 58000 0 0 0.010454 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 200 28.84 0 0 0.010419 0 0.0014001 0.0087992 3.2264e-05 0 58000 0 0 0.010388 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 300 28.84 0 0 0.010423 0 0.0014013 0.0088014 3.2474e-05 0 58000 0 0 0.010392 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 400 28.84 0 0 0.010463 0 0.0014159 0.0088225 3.5929e-05 0 58000 0 0 0.010388 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 500 28.84 0 0 0.010393 0 0.0013934 0.0087748 3.3026e-05 0 58000 0 0 0.010388 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 750 28.84 0 0 0.010419 0 0.0013984 0.0087942 3.3006e-05 0 58000 0 0 0.010393 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 1000 28.84 0 0 0.010422 0 0.0013928 0.0088092 3.2435e-05 0 58000 0 0 0.0104 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 1500 28.84 0 0 0.010878 0 0.0014806 0.0091741 3.3464e-05 0 58000 0 0 0.010559 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 2000 28.84 0 0 0.010424 0 0.0014058 0.0087895 3.2425e-05 0 58000 0 0 0.010397 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 10 1 1 26.1241 0.93 0.0199 0.1902 0 0.0065139 0.019043 0.16439 461.31 58000 0.9327 0.016477 0.19173 3 3 2 3 7 13 20 35 67 180 667 
10 10 12 0.036 10 1 2 26.124 0.8638 0.037467 0.093583 0 0.0062041 0.019348 0.067704 184.52 58000 0.859 0.034493 0.093683 4 8 7 17 22 23 30 74 135 216 464 
10 10 12 0.036 10 1 3 26.124 0.7982 0.052609 0.06125 0 0.0045406 0.015914 0.040487 107.42 58000 0.7876 0.050437 0.060979 7 14 21 20 32 52 63 93 171 189 338 
10 10 12 0.036 10 1 4 26.124 0.733 0.065877 0.048305 0 0.0042269 0.015613 0.02817 72.072 58000 0.714 0.067391 0.047644 13 28 23 37 59 62 84 107 176 172 239 
