k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 50 4 0.045 25 1.4741 0 0 0.068 0 0 0 0.071849
10 50 4 0.045 30 1.4741 0 0 0.067965 0 0 0 0.071878
10 50 4 0.045 35 1.4741 0 0 0.068487 0 0 0 0.071874
10 50 4 0.045 40 1.4741 0 0 0.068458 0 0 0 0.071901
10 50 4 0.045 45 1.4741 0 0 0.068127 0 0 0 0.071229
10 50 4 0.045 50 1.4741 0 0 0.067674 0 0 0 0.071895
10 50 5 0.045 1 1.74467 0.92 0.010303 2.9119 78993 0.902 0.0074707 2.8565
10 50 5 0.045 2 1.7447 0.73 0.028788 1.6637 46264 0.718 0.021289 1.6676
10 50 5 0.045 3 1.7447 0.451 0.028989 0.7481 20721 0.476 0.028711 0.74975
10 50 5 0.045 4 1.7447 0.23 0.019899 0.29692 7400.1 0.247 0.021708 0.29348
10 50 5 0.045 5 1.7447 0.109 0.010524 0.12639 2179.8 0.106 0.0096606 0.12349
10 50 5 0.045 6 1.7447 0.042 0.0046828 0.065246 547.35 0.044 0.0055192 0.062488
10 50 5 0.045 7 1.7447 0.012 0.0014707 0.043527 118.21 0.019 0.0021606 0.042038
10 50 5 0.045 8 1.7447 0.002 0.00019798 0.036475 22.64 0.002 0.00019798 0.037952
10 50 5 0.045 9 1.7447 0.001 0.0001 0.035823 3.8 0.001 0.0001 0.037502
10 50 5 0.045 10 1.7447 0 0 0.035856 0.6 0 0 0.037377
10 50 5 0.045 11 1.7447 0 0 0.035052 0.06 0 0 0.037306
10 50 5 0.045 12 1.7447 0 0 0.035009 0 0 0 0.037311
10 50 5 0.045 13 1.7447 0 0 0.035821 0 0 0 0.03773
10 50 5 0.045 14 1.7447 0 0 0.035649 0 0 0 0.03773
10 50 5 0.045 15 1.7447 0 0 0.035655 0 0 0 0.037722
10 50 5 0.045 17 1.7447 0 0 0.035955 0 0 0 0.037712
10 50 5 0.045 20 1.7447 0 0 0.036057 0 0 0 0.037723
10 50 5 0.045 25 1.7447 0 0 0.035667 0 0 0 0.037715
10 50 5 0.045 30 1.7447 0 0 0.035646 0 0 0 0.037708
10 50 5 0.045 35 1.7447 0 0 0.035652 0 0 0 0.037698
10 50 5 0.045 40 1.7447 0 0 0.035058 0 0 0 0.03873
10 50 5 0.045 45 1.7447 0 0 0.035735 0 0 0 0.037312
10 50 5 0.045 50 1.7447 0 0 0.0364 0 0 0 0.03772
10 50 6 0.045 1 1.90501 0.752 0.015855 1.9218 54069 0.745 0.01947 1.9056
10 50 6 0.045 2 1.905 0.433 0.019001 0.64828 18489 0.4 0.026263 0.64565
10 50 6 0.045 3 1.905 0.172 0.011531 0.17679 4545.1 0.176 0.014974 0.17929
