k probes k_factor build_time recall var_recall query_time val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 4096 25 5.7188 0.996 0.0005045 1.1034 0.9948 0.00083379 1.1022 0 0 0 0 0 0 0 1 3 31 965 
10 4096 50 5.7188 0.9997 2.994e-05 1.237 0.9994 0.00011976 1.236 0 0 0 0 0 0 0 0 0 3 997 
10 4096 75 5.7188 0.9999 1e-05 1.4068 0.9997 4.996e-05 1.3994 0 0 0 0 0 0 0 0 0 1 999 
10 4096 100 5.7188 1 0 1.5165 0.9999 1e-05 1.5052 0 0 0 0 0 0 0 0 0 0 1000 
10 4096 250 5.7188 1 0 2.3444 1 0 2.3354 0 0 0 0 0 0 0 0 0 0 1000 
10 4096 500 5.7188 1 0 3.8489 1 0 3.8511 0 0 0 0 0 0 0 0 0 0 1000 
10 8192 1 5.7188 0.4644 0.022795 1.1005 0.4666 0.022647 1.1001 2 10 71 138 246 232 201 79 15 5 1 
10 8192 2 5.7188 0.6582 0.026119 1.1087 0.6603 0.02588 1.107 0 2 4 24 85 136 196 248 194 94 17 
10 8192 3 5.7188 0.7595 0.022212 1.1147 0.7668 0.02182 1.1308 0 0 2 6 17 64 135 223 243 230 80 
10 8192 4 5.7188 0.8279 0.017769 1.1265 0.8336 0.017529 1.1404 0 0 0 0 7 25 77 143 262 293 193 
10 8192 5 5.7188 0.8711 0.014569 1.1482 0.875 0.01451 1.1373 0 0 0 0 1 11 46 105 198 333 306 
10 8192 8 5.7188 0.941 0.0072863 1.1481 0.9388 0.0081427 1.2283 0 0 0 0 0 1 9 31 86 284 589 
10 8192 10 5.7188 0.9626 0.004806 1.1768 0.9576 0.0060483 1.1515 0 0 0 0 0 0 5 13 54 207 721 
10 8192 12 5.7188 0.9751 0.0032332 1.1629 0.9703 0.0043723 1.1638 0 0 0 0 0 0 2 8 32 153 805 
10 8192 20 5.7188 0.9932 0.00095471 1.2072 0.9907 0.001465 1.2093 0 0 0 0 0 0 0 2 10 42 946 
10 8192 25 5.7188 0.996 0.0005045 1.2324 0.9948 0.00083379 1.2318 0 0 0 0 0 0 0 1 3 31 965 
10 8192 50 5.7188 0.9997 2.994e-05 1.367 0.9994 0.00011976 1.3661 0 0 0 0 0 0 0 0 0 3 997 
10 8192 75 5.7188 0.9999 1e-05 1.5053 0.9997 4.996e-05 1.501 0 0 0 0 0 0 0 0 0 1 999 
10 8192 100 5.7188 1 0 1.65 0.9999 1e-05 1.6356 0 0 0 0 0 0 0 0 0 0 1000 
10 8192 250 5.7188 1 0 2.4643 1 0 2.4839 0 0 0 0 0 0 0 0 0 0 1000 
10 8192 500 5.7188 1 0 3.9684 1 0 3.9659 0 0 0 0 0 0 0 0 0 0 1000 
