k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 25 9 0.036 6 0.78107 0.3882 0.10002 0.042555 19.744 0.3619 0.096355 0.041095 172 140 109 84 109 78 66 61 62 63 56 
10 25 9 0.036 7 0.78107 0.2881 0.087055 0.038175 10.933 0.2614 0.080471 0.037072 282 165 116 102 71 55 52 47 41 40 29 
10 25 9 0.036 8 0.78107 0.202 0.067283 0.035627 6.115 0.1803 0.0585 0.034928 419 169 111 80 44 46 42 28 28 19 14 
10 25 9 0.036 9 0.78107 0.1384 0.047733 0.033716 3.407 0.1222 0.040688 0.033591 538 175 86 53 46 24 28 15 20 9 6 
10 25 9 0.036 10 0.78107 0.092 0.030907 0.033082 1.882 0.0775 0.024849 0.032856 650 149 69 46 24 24 14 7 10 4 3 
10 25 9 0.036 11 0.78107 0.0571 0.018628 0.032359 1.029 0.046 0.014158 0.032406 759 113 50 28 17 13 8 8 1 1 2 
10 25 9 0.036 12 0.78107 0.0358 0.010549 0.03218 0.556 0.028 0.0075636 0.032123 828 91 37 13 17 5 6 1 1 0 1 
10 25 9 0.036 13 0.78107 0.0197 0.005127 0.031622 0.275 0.0158 0.003674 0.031868 891 68 16 13 8 1 1 1 1 0 0 
10 25 9 0.036 14 0.78107 0.0101 0.0024304 0.031859 0.139 0.0076 0.0015438 0.031675 936 47 7 5 3 0 1 1 0 0 0 
10 25 9 0.036 15 0.78107 0.0043 0.00097248 0.031122 0.059 0.0038 0.00056613 0.031558 974 16 6 2 1 1 0 0 0 0 0 
10 25 9 0.036 16 0.78107 0.0017 0.00026738 0.031171 0.02 0.0014 0.00017822 0.031562 987 10 2 1 0 0 0 0 0 0 0 
10 25 9 0.036 17 0.78107 0.0011 0.00018898 0.031266 0.012 0.0005 4.98e-05 0.031526 992 6 1 1 0 0 0 0 0 0 0 
10 25 9 0.036 20 0.78107 0 0 0.0313 0 0 0 0.03159 1000 0 0 0 0 0 0 0 0 0 0 
