k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 12 0.036 14 0.050293 0 0 0.0053822 0 0 0 0.0049303
10 25 12 0.036 15 0.050293 0 0 0.0053151 0 0 0 0.0049562
10 25 12 0.036 16 0.050293 0 0 0.0054841 0 0 0 0.0050271
10 25 12 0.036 17 0.050293 0 0 0.0053654 0 0 0 0.0049611
10 25 12 0.036 20 0.050293 0 0 0.0053909 0 0 0 0.0049155
10 50 6 0.036 1 0.0229049 0.9942 0.0025289 0.2445 1573.5 0.9957 0.00081232 0.22732
10 50 6 0.036 2 0.022905 0.9901 0.0031752 0.15519 1015.8 0.9911 0.0016524 0.1562
10 50 6 0.036 3 0.022905 0.9835 0.0047225 0.11733 735.33 0.9841 0.0035608 0.1156
10 50 6 0.036 4 0.022905 0.9712 0.0079185 0.092799 559.62 0.9736 0.0066096 0.091604
10 50 6 0.036 5 0.022905 0.9559 0.012057 0.076525 437.33 0.9557 0.011659 0.075004
10 50 6 0.036 6 0.022905 0.9359 0.017999 0.064367 348.59 0.9344 0.019296 0.063176
10 50 6 0.036 7 0.022905 0.9132 0.025852 0.055116 281.45 0.9089 0.027859 0.05392
10 50 6 0.036 8 0.022905 0.8871 0.034818 0.047806 229.01 0.8819 0.03718 0.046954
10 50 6 0.036 9 0.022905 0.8572 0.044473 0.042119 187.52 0.8506 0.048108 0.041489
10 50 6 0.036 10 0.022905 0.8252 0.053498 0.037571 154.28 0.8161 0.058309 0.036818
10 50 6 0.036 11 0.022905 0.7923 0.064095 0.034869 127.77 0.7795 0.069579 0.034016
10 50 6 0.036 12 0.022905 0.7529 0.074006 0.030574 105.88 0.7426 0.079265 0.029983
10 50 6 0.036 13 0.022905 0.716 0.083908 0.028293 88.033 0.7034 0.088277 0.027521
10 50 6 0.036 14 0.022905 0.6739 0.091781 0.025482 73.207 0.662 0.096092 0.025334
10 50 6 0.036 15 0.022905 0.6261 0.099869 0.023623 60.765 0.6202 0.10251 0.023405
10 50 6 0.036 16 0.022905 0.5806 0.10499 0.02179 50.421 0.5788 0.10522 0.021796
10 50 6 0.036 17 0.022905 0.539 0.10741 0.020362 41.815 0.5351 0.10686 0.020376
10 50 6 0.036 20 0.022905 0.4104 0.099331 0.017276 23.558 0.4135 0.10435 0.017234
10 50 7 0.036 1 0.0349573 0.9897 0.0033473 0.17802 1040.5 0.9917 0.0014626 0.15508
10 50 7 0.036 2 0.034957 0.9756 0.0060107 0.093938 576.9 0.9773 0.0048996 0.092512
10 50 7 0.036 3 0.034957 0.9502 0.011592 0.067463 375 0.9548 0.010347 0.06461
10 50 7 0.036 4 0.034957 0.9188 0.020948 0.050259 262.5 0.9257 0.017167 0.04957
10 50 7 0.036 5 0.034957 0.8824 0.031482 0.041726 192.32 0.8889 0.027815 0.039283
10 50 7 0.036 6 0.034957 0.8386 0.046036 0.034105 144.67 0.8474 0.041275 0.032808
10 50 7 0.036 7 0.034957 0.791 0.058217 0.029199 110.89 0.7965 0.057155 0.028106
10 50 7 0.036 8 0.034957 0.7401 0.070472 0.025382 86.096 0.7466 0.070639 0.024442
