k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 11 0.036 3 0.15049 0.2619 0.038477 0.02702 5.418 0.2739 0.039268 0.02612
10 25 11 0.036 4 0.15049 0.1343 0.021535 0.025712 2.086 0.1413 0.021005 0.025106
10 25 11 0.036 5 0.15049 0.068 0.0096857 0.024866 0.866 0.0754 0.010645 0.024494
10 25 11 0.036 6 0.15049 0.0331 0.0044388 0.024168 0.38 0.0383 0.0050682 0.024122
10 25 11 0.036 7 0.15049 0.0168 0.0021199 0.023973 0.185 0.019 0.0024815 0.023762
10 25 11 0.036 8 0.15049 0.0083 0.00092203 0.024181 0.087 0.0096 0.001189 0.023704
10 25 11 0.036 9 0.15049 0.0034 0.00038883 0.023798 0.036 0.0047 0.00052844 0.023558
10 25 11 0.036 10 0.15049 0.0014 0.0001582 0.023945 0.014 0.0022 0.0002354 0.023487
10 25 11 0.036 11 0.15049 0.0008 7.9439e-05 0.023746 0.008 0.0011 0.00012892 0.023446
10 25 11 0.036 12 0.15049 0.0005 4.98e-05 0.023782 0.005 0.0007 8.96e-05 0.023465
10 25 11 0.036 13 0.15049 0.0003 2.994e-05 0.023706 0.003 0.0004 5.99e-05 0.023416
10 25 11 0.036 14 0.15049 0.0001 1e-05 0.023707 0.001 0.0001 1e-05 0.023286
10 25 11 0.036 15 0.15049 0 0 0.023796 0 0.0001 1e-05 0.026064
10 25 11 0.036 16 0.15049 0 0 0.022264 0 0 0 0.021871
10 25 11 0.036 17 0.15049 0 0 0.021889 0 0 0 0.021367
10 25 11 0.036 20 0.15049 0 0 0.021961 0 0 0 0.02152
10 25 12 0.036 1 0.20165 0.578 0.037313 0.040717 39.62 0.5845 0.039689 0.036509
10 25 12 0.036 2 0.20165 0.2631 0.029638 0.031201 6.658 0.2776 0.034353 0.029907
10 25 12 0.036 3 0.20165 0.1057 0.013631 0.028999 1.657 0.1174 0.014932 0.028635
10 25 12 0.036 4 0.20165 0.0418 0.005238 0.027887 0.524 0.0463 0.0060724 0.027758
10 25 12 0.036 5 0.20165 0.0165 0.0020398 0.027603 0.191 0.0205 0.0023321 0.027507
10 25 12 0.036 6 0.20165 0.0072 0.00078895 0.027288 0.077 0.0085 0.00099875 0.027258
10 25 12 0.036 7 0.20165 0.0026 0.00025349 0.027202 0.026 0.0044 0.0004611 0.026942
10 25 12 0.036 8 0.20165 0.0008 7.9439e-05 0.0271 0.008 0.0018 0.00017694 0.026912
10 25 12 0.036 9 0.20165 0.0006 5.97e-05 0.027343 0.006 0.0011 0.0001089 0.026895
10 25 12 0.036 10 0.20165 0.0004 3.988e-05 0.027111 0.004 0.0005 4.98e-05 0.026824
10 25 12 0.036 11 0.20165 0.0002 1.998e-05 0.027201 0.002 0.0003 2.994e-05 0.026829
10 25 12 0.036 12 0.20165 0 0 0.02727 0 0.0001 1e-05 0.027043
10 25 12 0.036 13 0.20165 0 0 0.027151 0 0 0 0.026689
10 25 12 0.036 14 0.20165 0 0 0.027052 0 0 0 0.026893
10 25 12 0.036 15 0.20165 0 0 0.027243 0 0 0 0.026962
10 25 12 0.036 16 0.20165 0 0 0.027252 0 0 0 0.026998
10 25 12 0.036 17 0.20165 0 0 0.027271 0 0 0 0.026824
10 25 12 0.036 20 0.20165 0 0 0.02682 0 0 0 0.026492
10 50 6 0.036 1 0.1451 1 0 0.22398 1263 0.9999 1e-05 0.22348
10 50 6 0.036 2 0.1451 1 0 0.16247 827.47 0.9997 4.996e-05 0.16213
10 50 6 0.036 3 0.1451 0.9998 1.998e-05 0.13205 641.53 0.9993 8.96e-05 0.11965
10 50 6 0.036 4 0.1451 0.9989 0.00012892 0.10474 525.15 0.9989 0.00012892 0.10276
10 50 6 0.036 5 0.1451 0.9973 0.00036307 0.09267 440.81 0.9977 0.00032504 0.091727
