k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 40 14 0.0104 50 1 5e-07 211.01 0.9839 0.003214 15.755 0 0.056298 0.18504 15.513 4025.1 98000 100 0.9862 0.0032528 15.963 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 7.5e-07 211.01 0.9839 0.003214 15.654 0 0.047925 0.17919 15.425 4025.1 98000 100 0.9862 0.0032528 15.929 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 1e-06 211.01 0.9839 0.003214 15.795 0 0.056065 0.19618 15.542 4025.1 98000 100 0.9862 0.0032528 15.904 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 1.375e-06 211.01 0.9839 0.003214 15.687 0 0.047621 0.17095 15.467 4025.1 98000 100 0.9862 0.0032528 15.981 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 1.75e-06 211.01 0.9839 0.003214 15.791 0 0.056374 0.20344 15.53 4025.1 98000 100 0.9862 0.0032528 15.86 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 2.5e-06 211.01 0.9839 0.003214 15.703 0 0.047586 0.16246 15.492 4024.2 98000 100 0.9862 0.0032528 15.92 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 3.75e-06 211.01 0.9839 0.003214 15.824 0 0.056754 0.20897 15.557 4022.7 98000 100 0.9862 0.0032528 15.785 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 5e-06 211.01 0.9839 0.003214 15.686 0 0.047478 0.15561 15.481 4013 98000 100 0.9862 0.0032528 15.856 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 7.5e-06 211.01 0.9839 0.003214 15.676 0 0.05674 0.21073 15.407 3987.7 98000 100 0.9862 0.0032528 15.622 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 1e-05 211.01 0.9838 0.0032208 15.396 0 0.047456 0.15096 15.197 3935 98000 100 0.9861 0.0032601 15.513 0 0 0 0 0 3 3 7 24 66 897 
10 40 14 0.0104 50 1 1.375e-05 211.01 0.9836 0.0033344 15.102 0 0.057043 0.20904 14.834 3840 98000 100 0.9855 0.0033631 15.017 0 0 0 0 0 4 2 7 25 65 897 
10 40 14 0.0104 50 1 1.75e-05 211.01 0.983 0.0034144 14.644 0 0.047552 0.14668 14.449 3735.6 98000 100 0.9852 0.0034244 14.747 0 0 0 0 0 4 2 8 24 70 892 
10 40 14 0.0104 50 1 2.5e-05 211.01 0.9822 0.0035067 13.858 0 0.056787 0.20463 13.595 3526.2 98000 100 0.9843 0.0036872 13.816 0 0 0 0 0 4 2 8 26 74 886 
10 40 14 0.0104 50 1 3.75e-05 211.01 0.9807 0.0038614 12.322 0 0.047683 0.14154 12.132 3162.9 98000 100 0.9826 0.0040213 12.483 0 0 0 0 2 2 2 8 29 81 876 
10 40 14 0.0104 50 1 5e-05 211.01 0.9781 0.0044348 11.214 0 0.055679 0.17452 10.983 2866.5 98000 100 0.9803 0.0045465 11.215 0 0 0 0 2 2 5 8 32 89 862 
10 40 14 0.0104 50 1 7.5e-05 211.01 0.9728 0.005886 8.8507 0 0.047612 0.1541 8.6477 2259.1 98000 100 0.9745 0.0059457 8.7201 0 0 0 0 3 3 8 13 33 102 838 
10 40 14 0.0104 50 1 0.0001 211.01 0.968 0.0069429 7.7878 0 0.047683 0.12359 7.6152 1967.8 98000 100 0.9709 0.0066899 7.7437 0 0 0 0 3 4 9 19 42 105 818 
10 40 14 0.0104 50 1 0.0001375 211.01 0.9576 0.0092315 5.6987 0 0.052281 0.11823 5.5272 1460.1 98000 100 0.9638 0.0087383 5.631 0 0 0 1 3 4 15 31 50 126 770 
10 40 14 0.0104 50 1 0.000175 211.01 0.9502 0.011732 4.5288 0 0.046346 0.13977 4.342 1162.5 98000 100 0.9561 0.010673 4.4603 0 0 1 3 2 7 21 29 57 137 743 
10 40 14 0.0104 50 1 0.00025 211.01 0.9343 0.01663 3.3912 0 0.040014 0.099166 3.2514 893.43 98000 100 0.9437 0.014154 3.3357 0 0 2 2 10 14 25 37 69 148 693 
