k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 15 0.0104 10 1 15 4.5478 0.023 0.0045556 0.064901 0 0.042472 0.020771 0.0014042 0.243 98000 0.0254 0.0055404 0.065196 851 99 33 10 3 3 0 0 1 0 0 
10 10 15 0.0104 10 1 16 4.5478 0.0168 0.0031409 0.063803 0 0.041964 0.020501 0.001098 0.176 98000 0.0174 0.0040413 0.060817 884 83 20 11 1 0 0 0 1 0 0 
10 10 15 0.0104 10 1 17 4.5478 0.0114 0.001952 0.060465 0 0.039014 0.020419 0.00077836 0.119 98000 0.0122 0.0032344 0.0604 918 59 17 5 0 0 1 0 0 0 0 
10 10 15 0.0104 10 1 18 4.5478 0.0077 0.001252 0.060248 0 0.039053 0.020414 0.00055667 0.08 98000 0.0089 0.0027335 0.059502 942 44 11 2 0 1 0 0 0 0 0 
10 10 15 0.0104 10 1 19 4.5478 0.0053 0.00076267 0.060094 0 0.03904 0.020418 0.00040686 0.055 98000 0.0054 0.0022931 0.059345 958 33 7 2 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 20 4.5478 0.0036 0.00048753 0.059814 0 0.038903 0.02039 0.00030505 0.036 98000 0.0045 0.0021319 0.059317 970 25 4 1 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 22 4.5478 0.0012 0.0001387 0.059532 0 0.038843 0.020339 0.00013128 0.012 98000 0.0024 0.0018761 0.05911 989 10 1 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 25 4.5478 0.0001 1e-05 0.059054 0 0.038704 0.020078 5.3631e-05 0.001 98000 0.0004 9.994e-05 0.0584 999 1 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 30 4.5478 0 0 0.05915 0 0.038767 0.020117 4.3688e-05 0 98000 0 0 0.058551 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 40 4.5478 0 0 0.058936 0 0.038603 0.020063 4.7144e-05 0 98000 0 0 0.058375 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 50 4.5478 0 0 0.058917 0 0.038619 0.02004 4.2961e-05 0 98000 0 0 0.058373 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 60 4.5478 0 0 0.059063 0 0.038702 0.020083 4.9691e-05 0 98000 0 0 0.058528 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 70 4.5478 0 0 0.059482 0 0.038886 0.020336 4.3088e-05 0 98000 0 0 0.058863 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 80 4.5478 0 0 0.058986 0 0.038664 0.020058 4.298e-05 0 98000 0 0 0.058403 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 90 4.5478 0 0 0.059365 0 0.038721 0.020383 4.2815e-05 0 98000 0 0 0.058931 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 100 4.5478 0 0 0.059426 0 0.038786 0.020382 4.3212e-05 0 98000 0 0 0.058763 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 125 4.5478 0 0 0.059713 0 0.038951 0.020497 4.3341e-05 0 98000 0 0 0.05885 1000 0 0 0 0 0 0 0 0 0 0 
10 10 15 0.0104 10 1 150 4.5478 0 0 0.059419 0 0.038813 0.020343 4.2476e-05 0 98000 0 0 0.058461 1000 0 0 0 0 0 0 0 0 0 0 
