k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 75 7 0.015625 20 7.0783 0.484 0.087311 0.66159 253.56 0.4792 0.087915 0.64461 58 106 93 120 105 100 110 78 75 88 67 
10 75 8 0.015625 1 7.54564 0.986 0.0018659 18.503 10009 0.9828 0.0040882 17.449 0 0 0 0 0 0 1 3 18 91 887 
10 75 8 0.015625 2 7.5456 0.9685 0.004222 9.6461 5375.6 0.9646 0.0067736 11.428 0 0 0 0 0 1 4 7 48 177 763 
10 75 8 0.015625 3 7.5456 0.9446 0.0078387 7.4064 3435.6 0.9433 0.0097849 7.1631 0 0 0 0 0 2 12 31 83 237 635 
10 75 8 0.015625 4 7.5456 0.9167 0.011883 4.6916 2370.6 0.9165 0.013872 4.5744 0 0 0 0 1 5 23 63 132 257 519 
10 75 8 0.015625 5 7.5456 0.8834 0.018083 3.3643 1708.1 0.8847 0.020356 3.3544 0 0 1 1 5 21 36 95 165 257 419 
10 75 8 0.015625 6 7.5456 0.8493 0.025125 2.5324 1268.9 0.8482 0.027264 2.4349 0 1 1 5 15 33 66 112 181 238 348 
10 75 8 0.015625 7 7.5456 0.8078 0.033092 1.7976 962.81 0.8055 0.036476 1.7614 0 1 7 9 26 63 82 142 180 209 281 
10 75 8 0.015625 8 7.5456 0.7628 0.042499 1.3043 743.58 0.7614 0.044575 1.2974 0 3 14 25 49 71 110 151 167 182 228 
10 75 8 0.015625 9 7.5456 0.7198 0.05208 1.0626 582.13 0.7185 0.051539 1.0575 2 8 25 49 48 91 135 142 153 152 195 
10 75 8 0.015625 10 7.5456 0.6755 0.060951 0.87884 460.85 0.6717 0.059769 0.9802 3 20 38 60 70 117 124 138 130 136 164 
10 75 8 0.015625 11 7.5456 0.6329 0.068216 0.9878 368.68 0.6244 0.067933 0.98089 7 33 60 59 97 121 119 131 116 123 134 
10 75 8 0.015625 12 7.5456 0.5915 0.073772 0.854 297.99 0.5796 0.073938 0.99759 16 44 68 85 113 115 111 121 119 92 116 
10 75 8 0.015625 13 7.5456 0.5499 0.079459 0.68199 241.82 0.5366 0.078759 0.71181 24 64 78 120 101 113 120 102 89 86 103 
10 75 8 0.015625 14 7.5456 0.5106 0.082951 0.52818 198.57 0.4953 0.081469 0.51537 37 83 99 119 112 105 108 99 73 80 85 
10 75 8 0.015625 15 7.5456 0.4691 0.085 0.5364 163.19 0.4543 0.085567 0.54088 51 108 124 113 113 107 99 79 60 78 68 
10 75 8 0.015625 16 7.5456 0.4292 0.085473 0.40986 134.95 0.4173 0.086637 0.40404 75 128 133 115 117 115 75 57 58 73 54 
10 75 8 0.015625 17 7.5456 0.3939 0.085578 0.36352 112.34 0.3842 0.087218 0.36078 110 140 141 107 122 97 68 55 54 62 44 
10 75 8 0.015625 20 7.5456 0.3006 0.078718 0.28048 66.173 0.2945 0.077998 0.27804 202 190 161 96 90 61 50 45 44 36 25 
10 75 9 0.015625 1 7.88436 0.9759 0.0029121 11.606 6307.4 0.9727 0.00533 10.968 0 0 0 0 0 0 1 3 39 150 807 
10 75 9 0.015625 2 7.8844 0.9394 0.0085762 5.2281 2862 0.9343 0.011045 5.1158 0 0 0 0 1 4 9 33 101 243 609 
10 75 9 0.015625 3 7.8844 0.8927 0.014972 2.982 1630.5 0.8887 0.018481 2.9891 0 0 0 1 2 15 34 68 178 283 419 
10 75 9 0.015625 4 7.8844 0.8367 0.025689 1.9545 1029.2 0.8339 0.028449 1.9587 0 0 1 3 19 35 86 127 177 236 316 
10 75 9 0.015625 5 7.8844 0.7797 0.037335 1.3713 688.29 0.7752 0.038624 1.3728 1 0 5 22 35 77 104 152 168 196 240 
10 75 9 0.015625 6 7.8844 0.7219 0.04914 1.0114 480.69 0.715 0.049885 1.0056 1 5 21 34 73 100 115 161 136 167 187 
10 75 9 0.015625 7 7.8844 0.662 0.059556 0.77762 345.65 0.654 0.059283 0.78176 5 15 46 54 83 119 136 144 127 126 145 
10 75 9 0.015625 8 7.8844 0.6006 0.069049 0.61966 254.85 0.5965 0.067826 0.62034 12 39 63 72 111 132 130 109 116 110 106 
10 75 9 0.015625 9 7.8844 0.5406 0.075687 0.50829 191.49 0.5391 0.073335 0.5081 24 63 84 100 130 132 88 109 111 74 85 
10 75 9 0.015625 10 7.8844 0.4874 0.077659 0.42693 146.53 0.4912 0.076619 0.42405 40 91 100 128 116 112 113 88 88 63 61 
10 75 9 0.015625 11 7.8844 0.4357 0.079695 0.42969 113.14 0.4434 0.079156 0.42894 76 107 116 138 110 116 93 79 58 61 46 
10 75 9 0.015625 12 7.8844 0.3926 0.080105 0.38036 88.537 0.3982 0.079476 0.3804 108 132 129 139 101 98 83 76 47 51 36 
10 75 9 0.015625 13 7.8844 0.3528 0.079512 0.3397 70.339 0.3577 0.077859 0.28128 144 156 137 135 91 88 73 64 37 43 32 
10 75 9 0.015625 14 7.8844 0.3164 0.076387 0.25542 56.142 0.3211 0.075741 0.25406 174 177 158 122 87 72 59 56 28 43 24 
10 75 9 0.015625 15 7.8844 0.2864 0.072848 0.23503 45.309 0.2872 0.073009 0.23352 206 209 141 115 82 67 53 40 37 29 21 
10 75 9 0.015625 16 7.8844 0.2566 0.069886 0.21697 36.658 0.2606 0.068716 0.21726 255 217 141 98 75 57 46 37 31 25 18 
10 75 9 0.015625 17 7.8844 0.2324 0.064975 0.25508 29.863 0.2357 0.065261 0.25635 292 224 144 78 71 52 50 27 28 19 15 
10 75 9 0.015625 20 7.8844 0.1705 0.051071 0.22183 16.541 0.1714 0.050272 0.2231 408 236 109 71 52 39 26 20 22 7 10 
10 75 10 0.015625 1 8.69327 0.954 0.0056897 7.286 3769.1 0.9498 0.0079479 7.0173 0 0 0 0 0 1 2 20 78 231 668 
10 75 10 0.015625 2 8.6933 0.885 0.015751 2.6928 1433.8 0.8796 0.020244 3.0486 0 0 0 0 2 15 40 97 162 288 396 
10 75 10 0.015625 3 8.6933 0.8029 0.029231 1.7342 728.58 0.7987 0.034563 1.7321 0 0 0 10 32 42 106 156 203 201 250 
10 75 10 0.015625 4 8.6933 0.7143 0.04473 1.109 420.71 0.7082 0.049082 1.1069 0 3 16 29 78 110 138 158 150 155 163 
10 75 10 0.015625 5 8.6933 0.6337 0.058433 0.78005 263 0.6222 0.060688 0.75935 3 14 46 81 98 134 137 137 125 105 120 
10 75 10 0.015625 6 8.6933 0.5561 0.068031 0.60369 173.69 0.5477 0.068123 0.62038 10 42 85 116 122 127 111 131 94 77 85 
10 75 10 0.015625 7 8.6933 0.4847 0.073349 0.44288 118.97 0.4783 0.075555 0.43149 26 84 119 140 118 115 98 104 78 62 56 
10 75 10 0.015625 8 8.6933 0.4238 0.073927 0.36121 84.08 0.4201 0.077744 0.3431 53 118 153 140 112 100 92 89 56 47 40 
10 75 10 0.015625 9 8.6933 0.3698 0.075964 0.27463 60.951 0.3663 0.074469 0.2645 96 162 167 126 90 92 88 61 46 39 33 
10 75 10 0.015625 10 8.6933 0.3266 0.073706 0.27516 45.459 0.322 0.070466 0.26357 137 200 157 118 88 80 71 56 35 32 26 
10 75 10 0.015625 11 8.6933 0.2864 0.069965 0.20964 34.257 0.2819 0.065768 0.20644 200 202 165 89 89 75 62 48 26 22 22 
10 75 10 0.015625 12 8.6933 0.2507 0.065125 0.19226 26.062 0.2484 0.061499 0.18901 247 234 134 95 81 66 49 33 25 19 17 
10 75 10 0.015625 13 8.6933 0.2227 0.059815 0.17839 20.132 0.2208 0.057545 0.17598 291 241 135 87 65 61 38 33 21 17 11 
10 75 10 0.015625 14 8.6933 0.1967 0.055715 0.16769 15.699 0.1953 0.05248 0.16672 347 233 131 79 63 48 30 27 15 16 11 
10 75 10 0.015625 15 8.6933 0.1738 0.049763 0.15996 12.396 0.1729 0.047603 0.19088 391 232 122 80 54 42 22 22 14 12 9 
10 75 10 0.015625 16 8.6933 0.1539 0.04545 0.15256 9.842 0.1508 0.041881 0.15785 438 225 117 72 50 31 19 17 11 12 8 
10 75 10 0.015625 17 8.6933 0.1383 0.040063 0.17297 7.883 0.1328 0.036541 0.15875 464 230 115 69 35 29 22 10 13 5 8 
10 75 10 0.015625 20 8.6933 0.0972 0.027339 0.17517 4.156 0.0937 0.024014 0.13922 567 221 88 48 29 12 13 6 10 5 1 
10 75 11 0.015625 1 8.72151 0.9069 0.012515 4.628 2186.5 0.9019 0.014581 4.2058 0 0 0 0 1 9 23 63 161 277 466 
10 75 11 0.015625 2 8.7215 0.788 0.031748 1.4115 679.57 0.7828 0.033177 1.4196 0 0 4 10 33 63 118 139 201 214 218 
10 75 11 0.015625 3 8.7215 0.6678 0.050213 0.73862 303.43 0.6612 0.052667 0.73818 2 11 20 55 88 151 121 153 149 134 116 
10 75 11 0.015625 4 8.7215 0.5592 0.061957 0.48167 160.85 0.5486 0.067365 0.47959 9 44 61 104 139 140 124 133 97 83 66 
10 75 11 0.015625 5 8.7215 0.4676 0.067898 0.36286 94.101 0.459 0.07099 0.35319 34 77 120 135 147 123 95 112 64 45 48 
10 75 11 0.015625 6 8.7215 0.3935 0.069477 0.28628 58.99 0.3832 0.071549 0.28218 64 141 145 154 116 104 85 84 38 34 35 
10 75 11 0.015625 7 8.7215 0.3321 0.068708 0.24336 38.816 0.3225 0.067471 0.24281 128 169 158 144 109 89 65 51 37 20 30 
10 75 11 0.015625 8 8.7215 0.2795 0.062993 0.21464 26.618 0.2719 0.062663 0.21332 187 196 174 118 101 70 55 37 23 20 19 
10 75 11 0.015625 9 8.7215 0.2375 0.057721 0.2096 18.759 0.2331 0.056391 0.19633 255 207 165 115 82 60 43 25 16 16 16 
10 75 11 0.015625 10 8.7215 0.2047 0.052621 0.18412 13.662 0.2001 0.049379 0.18428 303 233 162 91 70 51 31 16 13 20 10 
10 75 11 0.015625 11 8.7215 0.1759 0.047276 0.17463 10.096 0.171 0.043262 0.17472 362 249 135 72 69 46 16 16 13 14 8 
10 75 11 0.015625 12 8.7215 0.1514 0.04206 0.16726 7.584 0.1477 0.038053 0.16811 418 247 120 75 52 30 16 14 9 12 7 
10 75 11 0.015625 13 8.7215 0.1349 0.03789 0.16256 5.827 0.1297 0.033261 0.16296 460 241 111 72 41 24 16 10 10 10 5 
10 75 11 0.015625 14 8.7215 0.1186 0.033848 0.15805 4.479 0.1136 0.029064 0.15926 500 241 107 54 33 20 14 12 6 9 4 
10 75 11 0.015625 15 8.7215 0.1027 0.029252 0.15502 3.509 0.1003 0.025515 0.15602 550 227 93 46 29 19 17 2 7 7 3 
10 75 11 0.015625 16 8.7215 0.0919 0.02587 0.15264 2.831 0.0878 0.022073 0.15378 585 215 84 45 22 20 13 3 5 6 2 
10 75 11 0.015625 17 8.7215 0.0814 0.022276 0.14968 2.258 0.0777 0.019272 0.1507 611 212 83 32 27 12 8 3 6 5 1 
10 75 11 0.015625 20 8.7215 0.0574 0.01472 0.14687 1.247 0.0552 0.012746 0.14805 697 183 58 23 20 4 3 9 2 1 0 
10 75 12 0.015625 1 9.62028 0.8355 0.023573 2.6844 1227.9 0.8273 0.025871 2.7502 0 0 2 3 12 38 74 126 207 258 280 
10 75 12 0.015625 2 9.6203 0.6551 0.049423 0.91015 307.8 0.6539 0.051817 0.88964 1 12 29 54 96 138 129 174 153 111 103 
10 75 12 0.015625 3 9.6203 0.5122 0.063214 0.51321 121.1 0.5114 0.063854 0.5098 24 47 96 115 136 156 122 104 97 52 51 
10 75 12 0.015625 4 9.6203 0.3995 0.065435 0.37002 58.703 0.399 0.068467 0.36904 61 107 166 153 129 103 100 77 42 29 33 
10 75 12 0.015625 5 9.6203 0.3162 0.064102 0.30342 32.247 0.3157 0.063807 0.3368 119 187 194 136 94 81 63 54 27 24 21 
10 75 12 0.015625 6 9.6203 0.2528 0.056969 0.26751 19.358 0.2529 0.055767 0.26187 190 246 183 109 74 70 48 29 21 16 14 
10 75 12 0.015625 7 9.6203 0.2072 0.048717 0.24396 12.383 0.2091 0.048336 0.2406 276 251 166 84 81 52 36 21 14 12 7 
10 75 12 0.015625 8 9.6203 0.1699 0.042026 0.23 8.282 0.1725 0.040414 0.22825 352 260 147 78 56 38 26 20 12 5 6 
10 75 12 0.015625 9 9.6203 0.141 0.034173 0.22075 5.732 0.146 0.03572 0.2199 405 271 138 67 41 28 17 15 12 5 1 
10 75 12 0.015625 10 9.6203 0.1203 0.029988 0.21488 4.18 0.1233 0.029757 0.21286 459 280 110 51 36 23 15 13 8 4 1 
10 75 12 0.015625 11 9.6203 0.1046 0.026045 0.21038 3.1 0.1075 0.02616 0.20903 502 281 89 47 27 20 16 5 10 3 0 
10 75 12 0.015625 12 9.6203 0.0922 0.022762 0.20858 2.421 0.0928 0.02225 0.20579 544 268 78 37 31 15 13 5 6 3 0 
10 75 12 0.015625 13 9.6203 0.0796 0.019583 0.20573 1.889 0.0792 0.019106 0.20406 593 241 68 51 15 10 8 6 6 2 0 
10 75 12 0.015625 14 9.6203 0.0713 0.016963 0.23875 1.512 0.0693 0.016184 0.231 619 234 64 45 10 10 6 8 2 2 0 
10 75 12 0.015625 15 9.6203 0.0637 0.014787 0.22471 1.238 0.062 0.01423 0.20173 647 222 62 37 10 6 7 5 3 1 0 
10 75 12 0.015625 16 9.6203 0.0568 0.013167 0.20218 1.014 0.0548 0.012169 0.19565 677 210 55 29 8 8 5 6 1 1 0 
10 75 12 0.015625 17 9.6203 0.051 0.01147 0.19493 0.839 0.0486 0.010829 0.19449 702 195 54 24 9 6 4 4 1 1 0 
10 75 12 0.015625 20 9.6203 0.0352 0.0075885 0.19878 0.477 0.0362 0.007417 0.19281 777 161 27 21 7 1 3 2 0 1 0 
10 100 6 0.015625 1 7.82026 0.9952 0.00067764 44.696 23686 0.9948 0.0023553 38.895 0 0 0 0 0 0 0 2 5 32 961 
10 100 6 0.015625 2 7.8203 0.9918 0.0010738 24.65 17355 0.9901 0.003035 24.434 0 0 0 0 0 0 0 2 10 56 932 
10 100 6 0.015625 3 7.8203 0.9881 0.0015499 19.777 13913 0.9854 0.0037106 19.694 0 0 0 0 0 0 0 4 13 81 902 
10 100 6 0.015625 4 7.8203 0.9833 0.0020932 16.601 11579 0.9811 0.0034362 16.505 0 0 0 0 0 0 0 4 23 109 864 
10 100 6 0.015625 5 7.8203 0.9774 0.0030523 14.142 9837.6 0.9753 0.0055855 14.132 0 0 0 0 0 0 0 10 35 126 829 
10 100 6 0.015625 6 7.8203 0.9714 0.0041462 12.257 8471.3 0.9702 0.0063383 12.339 0 0 0 0 0 0 4 15 36 153 792 
10 100 6 0.015625 7 7.8203 0.9665 0.0050328 10.717 7367 0.9659 0.0063335 10.748 0 0 0 0 0 1 6 17 43 169 764 
10 100 6 0.015625 8 7.8203 0.9588 0.0062088 9.4557 6451.6 0.958 0.0082843 9.4867 0 0 0 0 0 4 4 21 62 189 720 
10 100 6 0.015625 9 7.8203 0.9494 0.0080477 8.4087 5681 0.9503 0.0099899 8.4314 0 0 0 1 1 3 8 30 73 210 674 
10 100 6 0.015625 10 7.8203 0.9409 0.0093866 7.4954 5028.3 0.9431 0.011364 7.5237 0 0 0 1 2 4 10 36 89 226 632 
10 100 6 0.015625 11 7.8203 0.9312 0.011318 6.7194 4464.3 0.9352 0.013034 6.7343 0 0 0 1 4 4 19 39 106 232 595 
10 100 6 0.015625 12 7.8203 0.9211 0.013258 6.1005 3976.3 0.9265 0.015103 6.0507 0 0 0 2 4 7 25 47 116 243 556 
10 100 6 0.015625 13 7.8203 0.911 0.015034 5.4424 3552.3 0.9148 0.017919 5.4537 0 0 0 2 4 12 28 61 129 239 525 
10 100 6 0.015625 14 7.8203 0.8981 0.017744 4.9278 3179.1 0.9033 0.019679 4.9273 0 0 0 2 7 18 39 64 143 239 488 
10 100 6 0.015625 15 7.8203 0.8864 0.020976 4.4776 2849.4 0.8909 0.021449 4.4628 0 0 0 7 11 21 40 71 150 243 457 
10 100 6 0.015625 16 7.8203 0.8718 0.023749 4.0664 2559.1 0.8784 0.024278 4.0538 0 0 0 9 16 19 57 83 157 237 422 
10 100 6 0.015625 17 7.8203 0.8567 0.026962 3.7021 2302.6 0.8615 0.027515 3.6973 0 1 0 12 21 24 59 99 163 235 386 
10 100 6 0.015625 20 7.8203 0.806 0.039043 2.8322 1691 0.8132 0.037884 2.8143 0 7 9 19 26 54 81 125 168 211 300 
10 100 7 0.015625 1 9.3357 0.9932 0.00089465 30.507 16851 0.9913 0.0028572 31.16 0 0 0 0 0 0 0 1 10 45 944 
10 100 7 0.015625 2 9.3357 0.9874 0.0019232 19.26 11057 0.9857 0.0037292 19.184 0 0 0 0 0 0 2 4 17 72 905 
10 100 7 0.015625 3 9.3357 0.9802 0.0029109 14.325 8190.6 0.9767 0.0053324 14.284 0 0 0 0 0 0 3 8 24 114 851 
10 100 7 0.015625 4 9.3357 0.974 0.0039079 11.298 6383.6 0.9694 0.0064301 11.321 0 0 0 0 0 0 4 14 33 136 813 
10 100 7 0.015625 5 9.3357 0.9638 0.0052348 9.3356 5124 0.9587 0.0078522 9.1098 0 0 0 0 0 0 5 19 59 167 750 
10 100 7 0.015625 6 9.3357 0.9514 0.007005 7.5168 4191.9 0.948 0.0098058 7.513 0 0 0 0 0 1 9 30 71 213 676 
10 100 7 0.015625 7 9.3357 0.9378 0.0094006 6.3009 3478.6 0.9377 0.01158 6.2921 0 0 0 0 0 6 11 44 94 228 617 
10 100 7 0.015625 8 9.3357 0.9217 0.012792 5.3461 2917.8 0.9228 0.014455 5.3289 0 0 0 0 3 6 29 55 110 234 563 
10 100 7 0.015625 9 9.3357 0.9049 0.016502 4.5573 2468.2 0.9079 0.017045 4.544 0 0 1 1 5 14 37 63 126 247 506 
10 100 7 0.015625 10 9.3357 0.8874 0.020061 4.0031 2102.3 0.8913 0.020435 3.9 0 1 1 2 8 23 38 80 149 242 456 
10 100 7 0.015625 11 9.3357 0.8685 0.023421 3.3859 1801 0.8732 0.023465 3.3682 0 1 1 3 13 29 52 98 159 234 410 
10 100 7 0.015625 12 9.3357 0.8467 0.027397 2.9586 1549.5 0.8528 0.027099 2.9296 0 1 1 8 15 42 68 106 174 222 363 
10 100 7 0.015625 13 9.3357 0.8251 0.032172 2.6592 1338.6 0.8309 0.031086 2.5648 0 1 6 10 21 51 81 121 174 206 329 
10 100 7 0.015625 14 9.3357 0.8005 0.038608 2.2887 1162 0.8063 0.036467 2.2683 1 4 12 8 34 60 94 127 173 190 297 
10 100 7 0.015625 15 9.3357 0.7762 0.043217 2.0166 1011.5 0.7819 0.041604 1.9978 1 6 14 18 41 69 105 142 152 195 257 
10 100 7 0.015625 16 9.3357 0.7501 0.04963 1.9832 882.91 0.7591 0.046103 1.9132 3 8 18 34 38 93 112 131 146 189 228 
10 100 7 0.015625 17 9.3357 0.7267 0.054472 1.6191 772.85 0.7328 0.050755 1.595 4 14 20 37 54 101 122 126 138 177 207 
10 100 7 0.015625 20 9.3357 0.6501 0.06971 1.1904 526.07 0.6491 0.068448 1.1724 13 31 46 55 94 115 110 121 127 141 147 
10 100 8 0.015625 1 9.65853 0.9908 0.0011765 20.485 11395 0.9887 0.002705 20.667 0 0 0 0 0 0 0 3 8 67 922 
10 100 8 0.015625 2 9.6585 0.9806 0.0026062 11.601 6556.5 0.9777 0.004317 11.549 0 0 0 0 0 0 2 6 22 124 846 
10 100 8 0.015625 3 9.6585 0.9677 0.004251 7.9983 4426.4 0.9644 0.0067394 7.9103 0 0 0 0 0 1 2 12 45 184 756 
10 100 8 0.015625 4 9.6585 0.95 0.0066667 5.8204 3201.4 0.9467 0.0095587 5.8169 0 0 0 0 1 1 5 23 84 232 654 
10 100 8 0.015625 5 9.6585 0.9304 0.0096455 4.5466 2410.5 0.9279 0.013065 4.4468 0 0 0 0 2 2 13 44 116 258 565 
10 100 8 0.015625 6 9.6585 0.906 0.014178 3.4764 1864.4 0.9055 0.016656 3.4699 0 0 0 2 3 5 33 67 144 262 484 
10 100 8 0.015625 7 9.6585 0.8788 0.01989 2.7972 1470.9 0.8794 0.021437 2.7839 0 0 1 3 5 23 49 87 171 239 422 
10 100 8 0.015625 8 9.6585 0.8498 0.025806 2.2863 1177.7 0.8534 0.026555 2.2768 0 0 3 4 17 32 68 114 173 228 361 
10 100 8 0.015625 9 9.6585 0.8175 0.032336 1.8998 955.32 0.8194 0.032977 1.8928 0 0 6 12 26 45 85 144 166 208 308 
10 100 8 0.015625 10 9.6585 0.7839 0.03905 1.7015 782.78 0.7873 0.039788 1.5914 0 3 11 16 41 61 103 145 175 186 259 
10 100 8 0.015625 11 9.6585 0.7493 0.045825 1.3692 646.66 0.7514 0.047445 1.369 0 5 18 26 60 80 105 154 156 182 214 
10 100 8 0.015625 12 9.6585 0.715 0.053689 1.1881 538.79 0.715 0.054349 1.1818 2 12 24 45 68 84 122 144 155 157 187 
10 100 8 0.015625 13 9.6585 0.6807 0.060178 1.0365 451.56 0.6798 0.060833 1.0193 4 18 30 61 84 107 109 144 142 133 168 
10 100 8 0.015625 14 9.6585 0.646 0.066631 0.90755 380.94 0.6441 0.067152 0.90079 9 28 38 74 94 119 113 134 113 137 141 
10 100 8 0.015625 15 9.6585 0.6116 0.072498 0.80294 322.61 0.6088 0.072275 0.79807 16 34 62 82 95 123 117 115 118 114 124 
10 100 8 0.015625 16 9.6585 0.5779 0.07812 0.71908 274.77 0.5745 0.076076 0.71479 23 49 74 99 95 125 110 101 112 103 109 
10 100 8 0.015625 17 9.6585 0.5487 0.08216 0.64899 235.43 0.5407 0.079033 0.64517 32 57 99 99 109 100 105 106 105 93 95 
10 100 8 0.015625 20 9.6585 0.4585 0.087595 0.49565 151.03 0.4521 0.085621 0.49037 71 104 123 127 95 98 89 93 61 79 60 
10 100 9 0.015625 1 10.1666 0.9855 0.0016014 13.86 7305.4 0.9821 0.0040937 13.029 0 0 0 0 0 0 0 0 18 109 873 
10 100 9 0.015625 2 10.167 0.9634 0.004585 6.6266 3613.6 0.9599 0.0071892 6.6527 0 0 0 0 0 0 2 13 62 195 728 
10 100 9 0.015625 3 10.167 0.9332 0.0088266 4.1146 2204.2 0.9324 0.010761 4.1397 0 0 0 0 0 1 10 52 104 259 574 
10 100 9 0.015625 4 10.167 0.8952 0.015312 2.8292 1475.3 0.8963 0.017874 2.8375 0 0 0 0 3 11 44 69 164 264 445 
10 100 9 0.015625 5 10.167 0.8568 0.022877 2.0653 1041.2 0.8555 0.024815 2.0682 0 0 0 3 10 34 68 102 185 233 365 
10 100 9 0.015625 6 10.167 0.8114 0.032823 1.577 761.9 0.8139 0.031869 1.5828 0 1 3 13 28 59 80 139 175 212 290 
10 100 9 0.015625 7 10.167 0.7676 0.040631 1.2457 572.99 0.7667 0.040862 1.2424 0 4 10 18 47 80 104 156 169 178 234 
10 100 9 0.015625 8 10.167 0.72 0.048689 1.0121 439.95 0.7152 0.050079 1.0088 0 13 15 35 59 108 130 139 167 153 181 
10 100 9 0.015625 9 10.167 0.6762 0.057891 0.84356 343.27 0.6683 0.058323 0.83651 2 19 29 52 91 116 135 118 148 135 155 
10 100 9 0.015625 10 10.167 0.6319 0.065097 0.71489 272.21 0.6239 0.064764 0.70947 5 28 53 70 104 118 128 117 140 108 129 
10 100 9 0.015625 11 10.167 0.5898 0.070887 0.61776 218.85 0.5779 0.070752 0.60942 15 36 72 92 105 125 112 121 124 94 104 
10 100 9 0.015625 12 10.167 0.5428 0.075724 0.54014 177.26 0.5365 0.076955 0.53389 28 48 93 116 109 125 100 107 114 76 84 
10 100 9 0.015625 13 10.167 0.5019 0.079146 0.48028 144.75 0.4967 0.078277 0.47315 36 76 113 121 107 121 105 91 89 68 73 
10 100 9 0.015625 14 10.167 0.4651 0.080573 0.43239 119.18 0.4578 0.0805 0.42545 47 109 116 127 111 116 87 93 76 56 62 
10 100 9 0.015625 15 10.167 0.4275 0.080935 0.39451 98.968 0.4206 0.081377 0.38897 67 128 136 127 112 95 89 80 66 51 49 
10 100 9 0.015625 16 10.167 0.3927 0.081458 0.36152 82.574 0.387 0.081793 0.35637 103 126 165 114 115 80 84 68 55 51 39 
10 100 9 0.015625 17 10.167 0.3628 0.080316 0.33457 69.202 0.3583 0.079851 0.33091 129 141 178 105 105 81 74 60 48 47 32 
10 100 9 0.015625 20 10.167 0.2865 0.073802 0.27917 42.152 0.283 0.072684 0.27722 205 209 161 91 90 49 67 44 31 32 21 
10 100 10 0.015625 1 10.4619 0.9722 0.0033906 8.874 4484.4 0.9661 0.0060068 8.1237 0 0 0 0 0 0 2 6 39 174 779 
10 100 10 0.015625 2 10.462 0.925 0.010105 3.5179 1880.4 0.9201 0.012739 3.5287 0 0 0 1 1 1 14 46 143 252 542 
10 100 10 0.015625 3 10.462 0.8649 0.019558 2.0252 1027.9 0.8636 0.023278 2.0213 0 0 1 1 5 21 57 118 184 251 362 
10 100 10 0.015625 4 10.462 0.8038 0.030636 1.3416 633.56 0.7993 0.035045 1.3385 0 1 5 6 24 61 90 156 194 206 257 
10 100 10 0.015625 5 10.462 0.7351 0.043241 0.9646 418.01 0.7321 0.046146 0.96203 0 6 11 29 45 115 130 143 177 156 188 
10 100 10 0.015625 6 10.462 0.671 0.054193 0.7376 289.32 0.6679 0.057197 0.72922 4 13 21 61 85 136 131 129 149 139 132 
10 100 10 0.015625 7 10.462 0.6104 0.064977 0.65059 207.2 0.6034 0.064253 0.64899 11 27 46 95 107 130 122 127 119 111 105 
10 100 10 0.015625 8 10.462 0.5543 0.070412 0.48964 152.94 0.5436 0.07083 0.48899 17 45 87 99 121 137 124 98 98 96 78 
10 100 10 0.015625 9 10.462 0.4984 0.074192 0.42315 115.31 0.4898 0.075331 0.42108 37 72 97 119 138 123 109 89 85 73 58 
10 100 10 0.015625 10 10.462 0.4464 0.076504 0.37337 88.602 0.4399 0.077195 0.36953 55 111 110 139 130 106 95 87 66 51 50 
10 100 10 0.015625 11 10.462 0.3987 0.075924 0.33265 69.064 0.3988 0.076555 0.33249 82 133 137 145 118 105 65 81 52 45 37 
10 100 10 0.015625 12 10.462 0.3597 0.07394 0.30298 54.642 0.3604 0.075668 0.30041 109 153 156 147 109 85 65 69 41 31 35 
10 100 10 0.015625 13 10.462 0.3247 0.073073 0.27964 43.461 0.3248 0.0746 0.27582 138 192 157 140 83 79 67 48 36 32 28 
10 100 10 0.015625 14 10.462 0.2916 0.071441 0.25888 34.995 0.2935 0.071559 0.25733 183 208 162 116 83 72 51 41 29 31 24 
10 100 10 0.015625 15 10.462 0.2654 0.067871 0.24691 28.631 0.2636 0.067643 0.24516 219 225 153 103 79 75 38 36 26 25 21 
10 100 10 0.015625 16 10.462 0.2432 0.06594 0.23363 23.524 0.2393 0.06493 0.23247 267 220 155 83 74 68 36 33 24 22 18 
10 100 10 0.015625 17 10.462 0.2194 0.062266 0.22347 19.502 0.2186 0.059974 0.22533 303 234 145 82 70 50 30 26 25 18 17 
10 100 10 0.015625 20 10.462 0.1651 0.049301 0.20139 11.413 0.1668 0.046745 0.20207 413 240 116 60 52 43 20 21 15 11 9 
10 100 11 0.015625 1 11.1065 0.9361 0.0077946 5.655 2651.8 0.9336 0.0093604 5.7833 0 0 0 0 1 1 8 28 117 278 567 
10 100 11 0.015625 2 11.107 0.8478 0.021877 2.219 923.68 0.8443 0.024512 2.2117 0 0 0 2 16 28 59 130 184 278 303 
10 100 11 0.015625 3 11.107 0.7495 0.04018 1.2626 450.28 0.7474 0.039593 1.3372 0 8 5 21 51 81 132 162 170 181 189 
10 100 11 0.015625 4 11.107 0.655 0.05481 0.90116 254.31 0.6533 0.057026 0.91825 3 18 23 56 115 124 143 136 130 132 120 
10 100 11 0.015625 5 11.107 0.5749 0.064985 0.66998 157.57 0.5724 0.066485 0.61241 10 32 69 107 122 135 120 124 103 97 81 
