k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 10 0.036 3 0.044455 0.2651 0.035187 0.0086161 7.791 0.259 0.033913 0.0073159
10 25 10 0.036 4 0.044455 0.1432 0.018893 0.0068837 2.623 0.1313 0.017588 0.0061176
10 25 10 0.036 5 0.044455 0.0739 0.0088376 0.006116 1.052 0.0648 0.0079489 0.0052544
10 25 10 0.036 6 0.044455 0.0357 0.0041997 0.0057777 0.444 0.0322 0.0036468 0.004875
10 25 10 0.036 7 0.044455 0.0174 0.001799 0.0054749 0.2 0.0164 0.0017128 0.0047258
10 25 10 0.036 8 0.044455 0.008 0.00085686 0.0050292 0.089 0.0086 0.00096701 0.0045518
10 25 10 0.036 9 0.044455 0.0037 0.00037669 0.0052208 0.038 0.0048 0.00051748 0.0046786
10 25 10 0.036 10 0.044455 0.0023 0.00022493 0.0049827 0.023 0.0021 0.00022582 0.0045185
10 25 10 0.036 11 0.044455 0.0016 0.0001576 0.0051996 0.016 0.0013 0.00014846 0.0047394
10 25 10 0.036 12 0.044455 0.0012 0.00011868 0.0050115 0.012 0.0008 9.9459e-05 0.0045299
10 25 10 0.036 13 0.044455 0.0006 5.97e-05 0.0050925 0.006 0.0004 3.988e-05 0.0045344
10 25 10 0.036 14 0.044455 0.0002 1.998e-05 0.0049832 0.002 0.0001 1e-05 0.0045368
10 25 10 0.036 15 0.044455 0.0001 1e-05 0.0051301 0.001 0 0 0.004682
10 25 10 0.036 16 0.044455 0 0 0.004923 0 0 0 0.0045545
10 25 10 0.036 17 0.044455 0 0 0.0051147 0 0 0 0.0045056
10 25 10 0.036 20 0.044455 0 0 0.0050957 0 0 0 0.0045774
10 25 11 0.036 1 0.0528963 0.6375 0.041926 0.029222 107.57 0.6254 0.040435 0.023061
10 25 11 0.036 2 0.052896 0.3281 0.040941 0.0097295 11.851 0.3114 0.03961 0.0081725
10 25 11 0.036 3 0.052896 0.1586 0.021528 0.007284 2.969 0.1441 0.021006 0.0064032
10 25 11 0.036 4 0.052896 0.0745 0.0098096 0.0061402 1.011 0.0674 0.0093866 0.0054351
10 25 11 0.036 5 0.052896 0.0379 0.0040576 0.0056744 0.431 0.0321 0.0040036 0.0053694
10 25 11 0.036 6 0.052896 0.0187 0.001682 0.0053999 0.197 0.0148 0.0015025 0.0050689
10 25 11 0.036 7 0.052896 0.0091 0.00084804 0.0053528 0.095 0.0083 0.00082193 0.0048543
10 25 11 0.036 8 0.052896 0.0047 0.00044836 0.005374 0.048 0.0047 0.00046838 0.0048197
10 25 11 0.036 9 0.052896 0.0021 0.0002058 0.005318 0.021 0.0025 0.00024399 0.0048754
10 25 11 0.036 10 0.052896 0.0005 4.98e-05 0.0052375 0.005 0.0011 0.0001089 0.0049771
10 25 11 0.036 11 0.052896 0.0002 1.998e-05 0.005202 0.002 0.0007 6.958e-05 0.0049505
10 25 11 0.036 12 0.052896 0.0002 1.998e-05 0.0052686 0.002 0.0004 3.988e-05 0.004886
10 25 11 0.036 13 0.052896 0.0001 1e-05 0.005247 0.001 0.0002 1.998e-05 0.0049732
10 25 11 0.036 14 0.052896 0.0001 1e-05 0.0052971 0.001 0 0 0.0047882
10 25 11 0.036 15 0.052896 0 0 0.0052398 0 0 0 0.0049385
10 25 11 0.036 16 0.052896 0 0 0.0052339 0 0 0 0.0048499
10 25 11 0.036 17 0.052896 0 0 0.0053548 0 0 0 0.0048275
10 25 11 0.036 20 0.052896 0 0 0.0055054 0 0 0 0.0049034
10 25 12 0.036 1 0.0567777 0.4917 0.036197 0.017817 59.506 0.482 0.034551 0.015766
10 25 12 0.036 2 0.056778 0.2097 0.02408 0.015804 5.52 0.192 0.022539 0.012628
10 25 12 0.036 3 0.056778 0.0856 0.0094221 0.010508 1.278 0.0754 0.0089238 0.0089245
10 25 12 0.036 4 0.056778 0.0369 0.0041726 0.0082613 0.422 0.0299 0.0032793 0.0073086
10 25 12 0.036 5 0.056778 0.0148 0.0015225 0.0073687 0.153 0.0128 0.0012975 0.0065248
10 25 12 0.036 6 0.056778 0.006 0.00058458 0.0067413 0.062 0.0055 0.00052027 0.005027
10 25 12 0.036 7 0.056778 0.0019 0.00018658 0.00556 0.019 0.0025 0.00024399 0.0049671
10 25 12 0.036 8 0.056778 0.0008 7.9439e-05 0.0055204 0.008 0.0009 8.9279e-05 0.0050981
10 25 12 0.036 9 0.056778 0.0002 1.998e-05 0.0056186 0.002 0 0 0.0049539
10 25 12 0.036 10 0.056778 0 0 0.0055581 0 0 0 0.0050079
10 25 12 0.036 11 0.056778 0 0 0.0054568 0 0 0 0.0050481
10 25 12 0.036 12 0.056778 0 0 0.0054112 0 0 0 0.0050477
10 25 12 0.036 13 0.056778 0 0 0.0055727 0 0 0 0.005036
10 25 12 0.036 14 0.056778 0 0 0.0057524 0 0 0 0.0050791
10 25 12 0.036 15 0.056778 0 0 0.0056188 0 0 0 0.0051419
10 25 12 0.036 16 0.056778 0 0 0.0054259 0 0 0 0.0050499
10 25 12 0.036 17 0.056778 0 0 0.0055153 0 0 0 0.0050006
10 25 12 0.036 20 0.056778 0 0 0.0053571 0 0 0 0.005081
10 50 6 0.036 1 0.0175493 0.9966 0.00036881 0.52967 3700.5 0.9972 0.00037253 0.51836
10 50 6 0.036 2 0.017549 0.9882 0.0016224 0.25817 1720.3 0.9874 0.0016429 0.25553
10 50 6 0.036 3 0.017549 0.9715 0.0046424 0.14284 904.12 0.9707 0.0043358 0.14275
10 50 6 0.036 4 0.017549 0.9494 0.0088885 0.091376 519.56 0.9451 0.009045 0.089866
10 50 6 0.036 5 0.017549 0.9195 0.016366 0.063301 318.51 0.9144 0.015568 0.06155
10 50 6 0.036 6 0.017549 0.8792 0.025693 0.046365 205.01 0.8734 0.024997 0.046394
10 50 6 0.036 7 0.017549 0.8362 0.035685 0.037167 136.11 0.8201 0.034 0.036633
10 50 6 0.036 8 0.017549 0.7777 0.048721 0.030339 92.63 0.7575 0.045529 0.030107
10 50 6 0.036 9 0.017549 0.7096 0.058406 0.026147 64.344 0.6938 0.056498 0.025772
10 50 6 0.036 10 0.017549 0.6433 0.066462 0.022819 45.259 0.6203 0.063722 0.022871
10 50 6 0.036 11 0.017549 0.5782 0.072037 0.021062 32.052 0.551 0.069188 0.020684
10 50 6 0.036 12 0.017549 0.5085 0.073371 0.019206 22.893 0.4825 0.070274 0.019442
10 50 6 0.036 13 0.017549 0.4419 0.071045 0.018565 16.517 0.4126 0.06879 0.018219
10 50 6 0.036 14 0.017549 0.3766 0.065718 0.016777 11.866 0.3515 0.063601 0.017163
10 50 6 0.036 15 0.017549 0.3194 0.060264 0.016344 8.582 0.2967 0.058037 0.016516
10 50 6 0.036 16 0.017549 0.2628 0.052268 0.015718 6.145 0.2449 0.049724 0.016078
10 50 6 0.036 17 0.017549 0.2143 0.043009 0.015235 4.416 0.1995 0.042512 0.015686
10 50 6 0.036 20 0.017549 0.1103 0.021826 0.014587 1.711 0.1006 0.02 0.014954
10 50 7 0.036 1 0.0349793 0.9915 0.0010788 0.33064 2182 0.9919 0.00088528 0.31853
10 50 7 0.036 2 0.034979 0.9689 0.0047275 0.1308 801.25 0.9721 0.0035752 0.12918
10 50 7 0.036 3 0.034979 0.9327 0.012693 0.069401 375.43 0.934 0.0096737 0.067518
10 50 7 0.036 4 0.034979 0.8844 0.0238 0.044241 203 0.881 0.0209 0.04326
10 50 7 0.036 5 0.034979 0.8213 0.037574 0.032653 120.08 0.8197 0.031373 0.03161
10 50 7 0.036 6 0.034979 0.7536 0.050297 0.025643 75.772 0.7372 0.046242 0.024848
10 50 7 0.036 7 0.034979 0.6743 0.059349 0.021115 49.504 0.655 0.05473 0.020362
10 50 7 0.036 8 0.034979 0.5949 0.065329 0.018464 33.193 0.5692 0.062754 0.017301
10 50 7 0.036 9 0.034979 0.5116 0.067233 0.01589 22.59 0.4857 0.065091 0.015516
10 50 7 0.036 10 0.034979 0.4312 0.06347 0.014666 15.586 0.4103 0.062787 0.014066
10 50 7 0.036 11 0.034979 0.3584 0.056966 0.013431 10.792 0.3381 0.055394 0.013222
10 50 7 0.036 12 0.034979 0.286 0.047872 0.01286 7.439 0.274 0.046671 0.012427
