k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 30 16 0.0323 10 1 40 108.96 0.0018 0.0014983 0.042541 0 0.015385 0.026869 5.6724e-05 0.018 100000 0.0023 0.0020868 0.042514 997 1 0 0 0 0 0 1 0 0 1 
10 30 16 0.0323 10 1 50 108.96 0.0012 0.0010396 0.046255 0 0.018136 0.027844 5.2752e-05 0.012 100000 0.002 0.001998 0.045679 998 0 1 0 0 0 0 0 0 0 1 
10 30 16 0.0323 10 1 60 108.96 0.001 0.001 0.042433 0 0.015297 0.026869 4.6154e-05 0.01 100000 0.002 0.001998 0.042399 999 0 0 0 0 0 0 0 0 0 1 
10 30 16 0.0323 10 1 70 108.96 0 0 0.042887 0 0.015727 0.026899 3.9279e-05 0 100000 0.001 0.001 0.042661 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 80 108.96 0 0 0.043028 0 0.01587 0.026891 3.6095e-05 0 100000 0.001 0.001 0.04278 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 90 108.96 0 0 0.042999 0 0.015792 0.026949 3.5324e-05 0 100000 0.001 0.001 0.042861 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 100 108.96 0 0 0.043583 0 0.015967 0.027359 3.504e-05 0 100000 0 0 0.042858 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 125 108.96 0 0 0.04314 0 0.015898 0.026979 3.4822e-05 0 100000 0 0 0.042858 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 150 108.96 0 0 0.043033 0 0.015834 0.026943 3.4997e-05 0 100000 0 0 0.042833 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 175 108.96 0 0 0.10057 0 0.058563 0.041715 3.9156e-05 0 100000 0 0 0.055334 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 200 108.96 0 0 0.044188 0 0.01583 0.028099 3.5968e-05 0 100000 0 0 0.041802 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 250 108.96 0 0 0.041874 0 0.014743 0.026875 3.4387e-05 0 100000 0 0 0.041516 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 300 108.96 0 0 0.041739 0 0.014619 0.026863 3.4982e-05 0 100000 0 0 0.040914 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 400 108.96 0 0 0.041653 0 0.01461 0.026781 3.4994e-05 0 100000 0 0 0.041381 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 500 108.96 0 0 0.041626 0 0.014528 0.026831 3.4722e-05 0 100000 0 0 0.041345 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 750 108.96 0 0 0.041771 0 0.014537 0.026978 3.4722e-05 0 100000 0 0 0.04136 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 1000 108.96 0 0 0.041581 0 0.014534 0.026789 3.4303e-05 0 100000 0 0 0.042037 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 1250 108.96 0 0 0.042841 0 0.015109 0.027471 3.5547e-05 0 100000 0 0 0.041653 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 1500 108.96 0 0 0.041859 0 0.014673 0.026928 3.4804e-05 0 100000 0 0 0.041442 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 2000 108.96 0 0 0.041664 0 0.014588 0.026819 3.4939e-05 0 100000 0 0 0.041363 1000 0 0 0 0 0 0 0 0 0 0 
10 40 12 0.0323 10 1 1 63.0637 0.8157 0.032997 2.69 0 0.044409 0.16227 2.4829 4816.6 100000 0.8331 0.029264 2.653 2 4 1 7 28 50 86 142 154 234 292 
10 40 12 0.0323 10 1 2 63.064 0.6688 0.062069 0.65087 0 0.033372 0.095788 0.52128 1205.2 100000 0.6857 0.056442 0.65304 6 22 31 67 73 115 139 128 129 126 164 
10 40 12 0.0323 10 1 3 63.064 0.5591 0.076334 0.27375 0 0.022453 0.060869 0.19008 496.27 100000 0.5699 0.075259 0.27085 20 49 82 102 123 139 98 101 100 70 116 
10 40 12 0.0323 10 1 4 63.064 0.4735 0.083772 0.17335 0 0.020246 0.058632 0.094181 259.05 100000 0.4738 0.081255 0.1706 50 90 108 141 137 109 80 86 54 51 94 
10 40 12 0.0323 10 1 5 63.064 0.4054 0.086377 0.13205 0 0.01876 0.05734 0.05568 155.25 100000 0.4029 0.085047 0.12957 86 138 132 151 116 98 64 56 42 37 80 
10 40 12 0.0323 10 1 6 63.064 0.3479 0.086122 0.11117 0 0.017725 0.056335 0.036837 100.98 100000 0.3459 0.083347 0.10905 135 168 160 143 113 54 47 51 27 35 67 
10 40 12 0.0323 10 1 7 63.064 0.3038 0.08455 0.098957 0 0.016732 0.055712 0.026237 69.881 100000 0.3028 0.078951 0.097242 190 187 177 128 85 39 42 38 20 40 54 
10 40 12 0.0323 10 1 8 63.064 0.2687 0.081171 0.091223 0 0.016139 0.055145 0.019647 50.631 100000 0.2631 0.075564 0.089843 234 226 166 107 51 47 39 29 21 36 44 
10 40 12 0.0323 10 1 9 63.064 0.2413 0.078983 0.086277 0 0.015658 0.054763 0.015547 38.308 100000 0.2298 0.071003 0.084853 289 242 139 89 46 51 28 22 21 33 40 
10 40 12 0.0323 10 1 10 63.064 0.2173 0.076767 0.10553 0 0.018319 0.074359 0.012529 29.756 100000 0.2068 0.067121 0.10444 343 242 130 73 40 42 23 18 20 32 37 
10 40 12 0.0323 10 1 11 63.064 0.1975 0.073778 0.079635 0 0.014979 0.053902 0.010423 23.645 100000 0.186 0.064408 0.078514 392 236 115 70 38 30 19 15 18 36 31 
