k n_trees depth sparsity v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size val_recall val_var_recall val_query_time
10 25 8 0.045 13 0.11015 0 0 0.0044547 0.00046021 0.00011032 0.0038534 4.0014e-06 0 0 0 0.0044119
10 25 8 0.045 14 0.11015 0 0 0.0044488 0.00043494 0.00011154 0.0038705 4.034e-06 0 0 0 0.0041995
10 25 8 0.045 15 0.11015 0 0 0.004259 0.00041248 0.00011032 0.0037054 4.0368e-06 0 0 0 0.0041672
10 25 8 0.045 17 0.11015 0 0 0.0044651 0.0004646 0.00011526 0.0038538 3.932e-06 0 0 0 0.0043704
10 25 8 0.045 20 0.11015 0 0 0.004523 0.00046723 0.00011136 0.0039133 4.0601e-06 0 0 0 0.0044671
10 25 8 0.045 25 0.11015 0 0 0.0045527 0.0004709 0.00012693 0.0039236 4.0019e-06 0 0 0 0.0044138
10 50 3 0.045 1 0.106663 1 0 3.5966 0.00086149 0.0001243 0.25907 3.3363 99853 1 0 3.5903
10 50 3 0.045 2 0.10666 0.998 0.00019798 3.5726 0.00091422 0.00011456 0.26933 3.3021 98848 0.995 0.0004798 3.5652
10 50 3 0.045 3 0.10666 0.977 0.0019909 3.503 0.0009937 0.00011617 0.31171 3.19 95476 0.975 0.0018939 3.4474
10 50 3 0.045 4 0.10666 0.924 0.007499 3.1869 0.00068517 8.9897e-05 0.24886 2.9371 88029 0.936 0.0045495 3.1827
10 50 3 0.045 5 0.10666 0.838 0.013289 2.8093 0.00091769 0.00010907 0.28657 2.5216 75877 0.847 0.010395 2.7649
10 50 3 0.045 6 0.10666 0.722 0.020319 2.2187 0.00057042 8.115e-05 0.23323 1.9847 60200 0.728 0.01537 2.233
10 50 3 0.045 7 0.10666 0.582 0.024521 1.6575 0.00075652 9.6719e-05 0.23617 1.4204 43582 0.601 0.021716 1.646
10 50 3 0.045 8 0.10666 0.419 0.023777 1.1307 0.00063451 6.7406e-05 0.21564 0.91431 28655 0.433 0.020011 1.1298
10 50 3 0.045 9 0.10666 0.27 0.020303 0.74257 0.00042299 3.9819e-05 0.21002 0.53205 17107 0.291 0.018403 0.73528
10 50 3 0.045 10 0.10666 0.165 0.014015 0.47818 0.00037312 3.2273e-05 0.19285 0.28489 9303.2 0.175 0.013409 0.4746
10 50 3 0.045 11 0.10666 0.088 0.0063192 0.33126 0.00038355 3.5184e-05 0.19023 0.14058 4606.8 0.091 0.007696 0.3102
10 50 3 0.045 12 0.10666 0.045 0.0039141 0.26058 0.00040845 3.7506e-05 0.19521 0.064897 2090 0.042 0.0036727 0.25438
10 50 3 0.045 13 0.10666 0.017 0.0018293 0.1569 0.00035641 3.6535e-05 0.1287 0.027775 869.38 0.015 0.0014899 0.15403
10 50 3 0.045 14 0.10666 0.005 0.0004798 0.14242 0.00038537 3.697e-05 0.13085 0.011121 333.94 0.007 0.00065758 0.13107
10 50 3 0.045 15 0.10666 0.001 0.0001 0.13439 0.00038229 3.6523e-05 0.12975 0.0041916 116.99 0.001 0.0001 0.13474
10 50 3 0.045 17 0.10666 0 0 0.13064 0.00045797 3.7906e-05 0.12956 0.00054032 11.18 0 0 0.13148
10 50 3 0.045 20 0.10666 0 0 0.13047 0.0007417 6.4786e-05 0.12958 4.3765e-05 0.25 0 0 0.13048
10 50 3 0.045 25 0.10666 0 0 0.12424 0.00071213 6.5152e-05 0.12343 3.8235e-06 0 0 0 0.11999
10 50 3 0.045 30 0.10666 0 0 0.13046 0.0007288 6.9898e-05 0.12963 3.7937e-06 0 0 0 0.13036
10 50 3 0.045 35 0.10666 0 0 0.12233 0.00069143 6.5298e-05 0.12153 3.8398e-06 0 0 0 0.12151
10 50 3 0.045 40 0.10666 0 0 0.17926 0.00095021 6.9257e-05 0.17819 5.2336e-06 0 0 0 0.1298
10 50 3 0.045 45 0.10666 0 0 0.12749 0.00072491 6.5434e-05 0.12665 3.8794e-06 0 0 0 0.11963
10 50 3 0.045 50 0.10666 0 0 0.11969 0.0006582 6.3166e-05 0.11894 3.8622e-06 0 0 0 0.1197
10 50 4 0.045 1 0.113245 0.971 0.0024838 3.3658 0.0011427 0.00020261 0.16639 3.1979 95758 0.984 0.0015596 3.3766
10 50 4 0.045 2 0.11324 0.885 0.0091667 2.917 0.0012106 0.00019645 0.177 2.7384 82236 0.882 0.011794 2.9061
10 50 4 0.045 3 0.11324 0.69 0.020505 2.1947 0.0012202 0.00021153 0.18923 2.004 60741 0.706 0.019964 2.1573
10 50 4 0.045 4 0.11324 0.45 0.03101 1.3976 0.0011421 0.00019314 0.16214 1.234 38124 0.476 0.026691 1.3659
10 50 4 0.045 5 0.11324 0.272 0.024461 0.77129 0.00060229 0.00010227 0.12978 0.64076 20419 0.287 0.01892 0.76441
10 50 4 0.045 6 0.11324 0.149 0.014039 0.41059 0.00051068 4.6304e-05 0.12186 0.28814 9448.4 0.157 0.010557 0.40436
10 50 4 0.045 7 0.11324 0.064 0.0069737 0.22638 0.00049295 5.6384e-05 0.10989 0.11591 3815 0.07 0.0063636 0.22274
10 50 4 0.045 8 0.11324 0.029 0.003898 0.18175 0.00052572 6.2048e-05 0.13892 0.042209 1363.4 0.022 0.0023394 0.17357
10 50 4 0.045 9 0.11324 0.014 0.0016202 0.10424 0.00050952 6.2144e-05 0.089636 0.014006 429.87 0.007 0.00065758 0.091719
10 50 4 0.045 10 0.11324 0.008 0.00094545 0.076764 0.00049786 6.2439e-05 0.071757 0.0044191 123.19 0.001 0.0001 0.073844
10 50 4 0.045 11 0.11324 0.004 0.00038788 0.068379 0.00044236 5.8967e-05 0.066615 0.0012352 32.13 0 0 0.064412
10 50 4 0.045 12 0.11324 0 0 0.063426 0.00040693 5.9456e-05 0.062636 0.00028902 7.51 0 0 0.063347
10 50 4 0.045 13 0.11324 0 0 0.064406 0.00041482 6.1347e-05 0.063756 0.00013956 1.5 0 0 0.06397
10 50 4 0.045 14 0.11324 0 0 0.069528 0.00047286 6.3978e-05 0.068912 4.447e-05 0.26 0 0 0.068869
10 50 4 0.045 15 0.11324 0 0 0.064012 0.00042637 6.264e-05 0.063471 1.8841e-05 0.07 0 0 0.063973
10 50 4 0.045 17 0.11324 0 0 0.063928 0.00041552 6.2e-05 0.063414 3.5935e-06 0 0 0 0.063819
10 50 4 0.045 20 0.11324 0 0 0.070496 0.00050238 6.6874e-05 0.069889 3.6857e-06 0 0 0 0.069684
10 50 4 0.045 25 0.11324 0 0 0.071164 0.00051421 6.4106e-05 0.070542 3.6606e-06 0 0 0 0.066459
10 50 4 0.045 30 0.11324 0 0 0.063454 0.00044374 6.248e-05 0.062907 3.6238e-06 0 0 0 0.062988
10 50 4 0.045 35 0.11324 0 0 0.064177 0.00041662 6.1928e-05 0.063661 3.6093e-06 0 0 0 0.063923
10 50 4 0.045 40 0.11324 0 0 0.063893 0.0004155 6.1145e-05 0.063379 3.6228e-06 0 0 0 0.063822
10 50 4 0.045 45 0.11324 0 0 0.063871 0.00041925 6.1932e-05 0.063353 4.2417e-06 0 0 0 0.063891
10 50 4 0.045 50 0.11324 0 0 0.064076 0.00041628 6.2189e-05 0.063561 3.6159e-06 0 0 0 0.063816
10 50 5 0.045 1 0.130667 0.855 0.011995 2.7349 0.0012939 0.00033325 0.10575 2.6274 79089 0.841 0.015171 2.7425
10 50 5 0.045 2 0.13067 0.559 0.025272 1.6088 0.0014399 0.00034022 0.093387 1.5136 46308 0.56 0.026869 1.6029
10 50 5 0.045 3 0.13067 0.284 0.020549 0.71615 0.00090917 0.0001728 0.067956 0.64707 20690 0.289 0.018363 0.72039
10 50 5 0.045 4 0.13067 0.11 0.010404 0.28245 0.00074129 8.7091e-05 0.060156 0.22143 7346.1 0.121 0.010363 0.28238
10 50 5 0.045 5 0.13067 0.035 0.0035101 0.12003 0.00063191 8.349e-05 0.053936 0.065343 2151.8 0.039 0.0038172 0.11863
10 50 5 0.045 6 0.13067 0.007 0.00065758 0.061823 0.00059471 8.571e-05 0.044266 0.016845 527.57 0.011 0.0011909 0.058544
10 50 5 0.045 7 0.13067 0.001 0.0001 0.083656 0.0012688 0.00015389 0.077224 0.0049556 111.53 0.002 0.00019798 0.049582
10 50 5 0.045 8 0.13067 0 0 0.038184 0.00060795 8.8271e-05 0.036592 0.00085925 21.57 0 0 0.036965
10 50 5 0.045 9 0.13067 0 0 0.034346 0.0005508 8.8335e-05 0.033465 0.0002053 3.68 0 0 0.033767
10 50 5 0.045 10 0.13067 0 0 0.036177 0.00060442 9.0166e-05 0.035379 6.7541e-05 0.44 0 0 0.036088
10 50 5 0.045 11 0.13067 0 0 0.036111 0.00059501 9.002e-05 0.035377 1.4465e-05 0.05 0 0 0.036219
10 50 5 0.045 12 0.13067 0 0 0.036091 0.0005949 8.9632e-05 0.035367 6.5141e-06 0.01 0 0 0.035999
10 50 5 0.045 13 0.13067 0 0 0.03606 0.00059756 8.938e-05 0.035336 3.7565e-06 0 0 0 0.036073
10 50 5 0.045 14 0.13067 0 0 0.03707 0.00061194 9.1657e-05 0.036329 3.851e-06 0 0 0 0.036056
10 50 5 0.045 15 0.13067 0 0 0.038291 0.00062908 9.405e-05 0.037529 3.9525e-06 0 0 0 0.03825
10 50 5 0.045 17 0.13067 0 0 0.039118 0.00064578 9.3735e-05 0.03834 4.2636e-06 0 0 0 0.037657
10 50 5 0.045 20 0.13067 0 0 0.036982 0.00063572 9.4451e-05 0.036214 3.8515e-06 0 0 0 0.036099
10 50 5 0.045 25 0.13067 0 0 0.036218 0.00060095 8.9789e-05 0.03549 3.736e-06 0 0 0 0.036352
10 50 5 0.045 30 0.13067 0 0 0.036533 0.00061196 8.9949e-05 0.035794 3.81e-06 0 0 0 0.036065
10 50 5 0.045 35 0.13067 0 0 0.0366 0.00060263 9.4815e-05 0.035864 3.8291e-06 0 0 0 0.036074
10 50 5 0.045 40 0.13067 0 0 0.036613 0.00062367 0.00010166 0.035851 3.7635e-06 0 0 0 0.035995
10 50 5 0.045 45 0.13067 0 0 0.036369 0.00059847 0.00010437 0.035629 3.8594e-06 0 0 0 0.035972
10 50 5 0.045 50 0.13067 0 0 0.036769 0.00060618 9.0666e-05 0.036034 3.8096e-06 0 0 0 0.035985
10 50 6 0.045 1 0.139404 0.633 0.02486 1.8255 0.0013507 0.00055848 0.056172 1.7673 54120 0.627 0.022597 1.8299
10 50 6 0.045 2 0.1394 0.25 0.01404 0.6513 0.0011489 0.00025924 0.079237 0.57062 18460 0.249 0.021312 0.61881
10 50 6 0.045 3 0.1394 0.058 0.0054909 0.19714 0.00086687 0.00013105 0.061458 0.13465 4533.7 0.068 0.0064404 0.19621
10 50 6 0.045 4 0.1394 0.014 0.0014182 0.073469 0.00079043 0.00013229 0.046316 0.026196 858.45 0.013 0.0011424 0.055652
10 50 6 0.045 5 0.1394 0.001 0.0001 0.033785 0.00070935 0.00013388 0.028278 0.0046347 133.61 0.001 0.0001 0.024408
10 50 6 0.045 6 0.1394 0 0 0.022153 0.00070321 0.0001368 0.020571 0.00070439 17.21 0 0 0.020085
10 50 6 0.045 7 0.1394 0 0 0.018463 0.00064233 0.00013572 0.017482 0.00016503 2.07 0 0 0.018275
10 50 6 0.045 8 0.1394 0 0 0.019468 0.00069976 0.00013913 0.018553 3.9377e-05 0.23 0 0 0.019398
10 50 6 0.045 9 0.1394 0 0 0.019728 0.00070701 0.0001402 0.018832 1.2386e-05 0.04 0 0 0.019346
10 50 6 0.045 10 0.1394 0 0 0.01985 0.00071708 0.00014065 0.018952 3.729e-06 0 0 0 0.020829
10 50 6 0.045 11 0.1394 0 0 0.020533 0.0007418 0.0001439 0.019607 3.8119e-06 0 0 0 0.019574
10 50 6 0.045 12 0.1394 0 0 0.018198 0.00061574 0.00013694 0.017407 3.736e-06 0 0 0 0.018155
10 50 6 0.045 13 0.1394 0 0 0.042769 0.0014706 0.0002641 0.040955 7.8562e-06 0 0 0 0.03366
10 50 6 0.045 14 0.1394 0 0 0.02966 0.0010192 0.00019839 0.028385 5.6741e-06 0 0 0 0.022461
10 50 6 0.045 15 0.1394 0 0 0.018153 0.00061792 0.00013755 0.01736 3.7309e-06 0 0 0 0.018058
10 50 6 0.045 17 0.1394 0 0 0.018114 0.00062349 0.00013766 0.017314 3.8408e-06 0 0 0 0.018058
10 50 6 0.045 20 0.1394 0 0 0.01815 0.00061703 0.00013793 0.017358 3.7597e-06 0 0 0 0.018054
10 50 6 0.045 25 0.1394 0 0 0.018205 0.00062134 0.00013983 0.017405 3.7802e-06 0 0 0 0.018052
10 50 6 0.045 30 0.1394 0 0 0.018898 0.00064518 0.00014144 0.018072 3.9744e-06 0 0 0 0.01805
10 50 6 0.045 35 0.1394 0 0 0.018183 0.00061966 0.00013805 0.017387 3.8235e-06 0 0 0 0.019464
10 50 6 0.045 40 0.1394 0 0 0.019718 0.00072038 0.00014013 0.018819 3.8771e-06 0 0 0 0.018412
10 50 6 0.045 45 0.1394 0 0 0.018134 0.00061491 0.00013765 0.017343 3.7961e-06 0 0 0 0.017784
10 50 6 0.045 50 0.1394 0 0 0.017892 0.00061696 0.00013853 0.017099 3.7751e-06 0 0 0 0.017788
10 50 7 0.045 1 0.161578 0.431 0.022565 1.0603 0.0012413 0.00080129 0.023727 1.0345 32262 0.419 0.021757 1.0587
10 50 7 0.045 2 0.16158 0.104 0.010691 0.21503 0.0010498 0.00020159 0.036011 0.17773 5947.7 0.103 0.011001 0.21401
10 50 7 0.045 3 0.16158 0.021 0.0024838 0.040569 0.00081674 0.00018359 0.015391 0.024143 769.37 0.017 0.0018293 0.040324
10 50 7 0.045 4 0.16158 0.001 0.0001 0.025106 0.00091614 0.00019178 0.021176 0.0027933 76.32 0.004 0.00038788 0.019088
10 50 7 0.045 5 0.16158 0 0 0.01209 0.00080872 0.00019133 0.010734 0.00031767 6.33 0.001 0.0001 0.011439
10 50 7 0.045 6 0.16158 0 0 0.011368 0.00082162 0.00019058 0.010247 6.8363e-05 0.5 0 0 0.011239
10 50 7 0.045 7 0.16158 0 0 0.01128 0.00080622 0.00019 0.010239 1.0289e-05 0.03 0 0 0.011189
10 50 7 0.045 8 0.16158 0 0 0.010579 0.00071925 0.000194 0.0096293 3.7071e-06 0 0 0 0.010477
10 50 7 0.045 9 0.16158 0 0 0.011273 0.00080777 0.00018975 0.010237 3.6941e-06 0 0 0 0.011178
10 50 7 0.045 10 0.16158 0 0 0.011259 0.00080025 0.00019484 0.010226 3.6964e-06 0 0 0 0.011179
10 50 7 0.045 11 0.16158 0 0 0.010622 0.0007163 0.00020204 0.009666 3.722e-06 0 0 0 0.010501
10 50 7 0.045 12 0.16158 0 0 0.011282 0.00080747 0.00019297 0.010243 3.7239e-06 0 0 0 0.011175
10 50 7 0.045 13 0.16158 0 0 0.011281 0.00080226 0.0001902 0.010251 3.7309e-06 0 0 0 0.011177
10 50 7 0.045 14 0.16158 0 0 0.011271 0.00081538 0.0001893 0.010229 3.6848e-06 0 0 0 0.011169
10 50 7 0.045 15 0.16158 0 0 0.010548 0.00073404 0.00018733 0.0095885 3.7146e-06 0 0 0 0.010485
10 50 7 0.045 17 0.16158 0 0 0.010578 0.00071327 0.00018656 0.0096415 3.7332e-06 0 0 0 0.010468
10 50 7 0.045 20 0.16158 0 0 0.011665 0.00079116 0.00019992 0.010623 3.9828e-06 0 0 0 0.010547
10 50 7 0.045 25 0.16158 0 0 0.01059 0.00071565 0.00018671 0.0096504 3.7183e-06 0 0 0 0.010472
10 50 7 0.045 30 0.16158 0 0 0.010503 0.00071529 0.00018921 0.0095604 3.6946e-06 0 0 0 0.010347
10 50 7 0.045 35 0.16158 0 0 0.010418 0.00071027 0.00018771 0.0094834 3.6638e-06 0 0 0 0.010339
10 50 7 0.045 40 0.16158 0 0 0.010489 0.00073267 0.00019163 0.0095272 3.6815e-06 0 0 0 0.010342
10 50 7 0.045 45 0.16158 0 0 0.010406 0.00070845 0.00018773 0.0094731 3.6987e-06 0 0 0 0.010346
10 50 7 0.045 50 0.16158 0 0 0.010791 0.00076824 0.00019183 0.0097921 3.7244e-06 0 0 0 0.010345
10 50 8 0.045 1 0.181216 0.234 0.017822 0.55975 0.0010714 0.00083411 0.010946 0.54686 17697 0.218 0.021895 0.56043
10 50 8 0.045 2 0.18122 0.024 0.0018424 0.062126 0.0010017 0.00024309 0.0097404 0.051109 1712.3 0.026 0.0025495 0.062172
10 50 8 0.045 3 0.18122 0.004 0.00038788 0.014067 0.00093255 0.00023062 0.0088836 0.0039921 114.98 0.003 0.00029394 0.013009
10 50 8 0.045 4 0.18122 0 0 0.0084198 0.00084355 0.00023264 0.006971 0.00033619 6.15 0.001 0.0001 0.0072716
10 50 8 0.045 5 0.18122 0 0 0.0068869 0.00083112 0.00026208 0.0057248 3.4938e-05 0.21 0 0 0.00678
10 50 8 0.045 6 0.18122 0 0 0.0069061 0.00082981 0.00023355 0.0058053 3.6741e-06 0 0 0 0.006728
10 50 8 0.045 7 0.18122 0 0 0.0068549 0.00082038 0.00023351 0.0057631 3.6345e-06 0 0 0 0.0067372
10 50 8 0.045 8 0.18122 0 0 0.0068103 0.00083074 0.00023274 0.0057103 3.5977e-06 0 0 0 0.0067331
10 50 8 0.045 9 0.18122 0 0 0.0071977 0.00086526 0.00023896 0.006056 3.7784e-06 0 0 0 0.0073508
10 50 8 0.045 10 0.18122 0 0 0.0070233 0.00083975 0.0002365 0.0059044 3.695e-06 0 0 0 0.0067386
10 50 8 0.045 11 0.18122 0 0 0.0072182 0.00086669 0.00025518 0.0060589 3.8268e-06 0 0 0 0.0071494
10 50 8 0.045 12 0.18122 0 0 0.0068475 0.00083395 0.00023778 0.0057391 3.654e-06 0 0 0 0.0067391
10 50 8 0.045 13 0.18122 0 0 0.0068519 0.00082121 0.00023595 0.0057589 3.6717e-06 0 0 0 0.0067367
10 50 8 0.045 14 0.18122 0 0 0.0068162 0.00081629 0.00023583 0.0057276 3.6117e-06 0 0 0 0.0067295
10 50 8 0.045 15 0.18122 0 0 0.0068307 0.00082846 0.00023263 0.0057336 3.6261e-06 0 0 0 0.0067385
10 50 8 0.045 17 0.18122 0 0 0.0071457 0.00088149 0.00024776 0.005979 3.7532e-06 0 0 0 0.0067634
10 50 8 0.045 20 0.18122 0 0 0.006848 0.00082071 0.00023326 0.005758 3.6564e-06 0 0 0 0.0067361
10 50 8 0.045 25 0.18122 0 0 0.0068289 0.00081769 0.00023306 0.0057415 3.6312e-06 0 0 0 0.0067292
10 50 8 0.045 30 0.18122 0 0 0.0069398 0.00084197 0.00023525 0.0058265 3.6615e-06 0 0 0 0.0067363
10 50 8 0.045 35 0.18122 0 0 0.0069101 0.00082549 0.00023437 0.0058131 3.6852e-06 0 0 0 0.0067321
10 50 8 0.045 40 0.18122 0 0 0.0068127 0.00082405 0.00023281 0.0057196 3.6056e-06 0 0 0 0.0067345
10 50 8 0.045 45 0.18122 0 0 0.0069665 0.00084405 0.00023525 0.0058502 3.722e-06 0 0 0 0.0067955
10 50 8 0.045 50 0.18122 0 0 0.0072662 0.00086966 0.00024055 0.0061184 3.7923e-06 0 0 0 0.0071104
10 75 3 0.045 1 0.122079 1 0 3.7171 0.0011859 0.00017106 0.37167 3.3439 99994 1 0 3.7142
10 75 3 0.045 2 0.12208 1 0 3.9325 0.0014438 0.00018363 0.57851 3.3522 99930 1 0 3.7137
10 75 3 0.045 3 0.12208 0.999 0.0001 3.9419 0.001467 0.00019332 0.60068 3.3395 99612 0.998 0.00019798 3.6969
10 75 3 0.045 4 0.12208 0.998 0.00019798 3.9323 0.0013589 0.00018392 0.6269 3.3037 98575 0.993 0.00065758 3.6504
10 75 3 0.045 5 0.12208 0.983 0.0018293 3.8328 0.0012197 0.00017445 0.61561 3.2157 96052 0.983 0.0014253 3.5594
10 75 3 0.045 6 0.12208 0.953 0.0045364 3.4102 0.0011853 0.00016298 0.36281 3.0459 91166 0.959 0.0032515 3.3942
10 75 3 0.045 7 0.12208 0.889 0.01109 3.1247 0.00096683 0.00015163 0.34886 2.7745 83331 0.907 0.0079303 3.1233
10 75 3 0.045 8 0.12208 0.811 0.020787 3.075 0.0010436 0.00016152 0.6543 2.4194 72611 0.831 0.013878 2.7747
10 75 3 0.045 9 0.12208 0.707 0.023082 2.318 0.00088043 0.00013402 0.34116 1.9757 59824 0.737 0.016092 2.3138
10 75 3 0.045 10 0.12208 0.598 0.024036 1.9717 0.0012978 0.00015468 0.4502 1.5199 46374 0.618 0.019875 1.8503
10 75 3 0.045 11 0.12208 0.488 0.021269 1.5857 0.00087091 0.00012699 0.49651 1.0881 33722 0.485 0.022096 1.4128
10 75 3 0.045 12 0.12208 0.358 0.017208 1.3317 0.00079694 0.00010786 0.60136 0.72936 22966 0.378 0.025168 1.1914
10 75 3 0.045 13 0.12208 0.258 0.020036 0.76319 0.00058657 6.0129e-05 0.30382 0.45868 14666 0.275 0.021086 0.75768
10 75 3 0.045 14 0.12208 0.178 0.016279 0.77142 0.00057065 4.8003e-05 0.49882 0.27195 8781 0.182 0.014016 0.76121
10 75 3 0.045 15 0.12208 0.121 0.011373 0.42622 0.00050888 4.8717e-05 0.27151 0.15411 4933.9 0.114 0.009701 0.41461
10 75 3 0.045 17 0.12208 0.042 0.0042788 0.3133 0.00055147 5.1937e-05 0.27054 0.042121 1298 0.041 0.0040596 0.29699
10 75 3 0.045 20 0.12208 0.005 0.0004798 0.20592 0.00053813 5.2951e-05 0.20109 0.0042039 111.87 0.008 0.00074343 0.19923
10 75 3 0.045 25 0.12208 0 0 0.19621 0.00098217 5.6751e-05 0.19503 9.852e-05 0.57 0 0 0.19461
10 75 3 0.045 30 0.12208 0 0 0.20392 0.0010626 5.9882e-05 0.20275 3.9474e-06 0 0 0 0.19628
10 75 3 0.045 35 0.12208 0 0 0.1948 0.001001 5.7733e-05 0.1937 3.9381e-06 0 0 0 0.19493
10 75 3 0.045 40 0.12208 0 0 0.18125 0.00099677 5.5781e-05 0.18016 3.9446e-06 0 0 0 0.18097
10 75 3 0.045 45 0.12208 0 0 0.18177 0.00099935 5.7028e-05 0.18068 3.8319e-06 0 0 0 0.18108
10 75 3 0.045 50 0.12208 0 0 0.18208 0.0010116 5.5991e-05 0.18097 4.1439e-06 0 0 0 0.18091
10 75 4 0.045 1 0.140368 0.995 0.0004798 3.5504 0.0017084 0.00029284 0.23095 3.3172 99076 0.993 0.00065758 3.5419
10 75 4 0.045 2 0.14037 0.968 0.002804 3.4402 0.0018556 0.00028732 0.27147 3.1664 94769 0.972 0.0024404 3.3898
10 75 4 0.045 3 0.14037 0.924 0.0060848 3.1777 0.0019753 0.00030705 0.35048 2.8248 84660 0.915 0.0093687 3.0366
10 75 4 0.045 4 0.14037 0.817 0.010112 2.4965 0.0013689 0.00027646 0.20739 2.2874 68867 0.798 0.015552 2.498
10 75 4 0.045 5 0.14037 0.63 0.021515 1.9186 0.0018228 0.00029389 0.26703 1.6493 50339 0.653 0.02191 1.8439
10 75 4 0.045 6 0.14037 0.463 0.021951 1.2493 0.0012261 0.00022554 0.18791 1.0598 32947 0.461 0.026847 1.2474
10 75 4 0.045 7 0.14037 0.3 0.016768 0.79285 0.00093209 0.00012529 0.18438 0.60737 19361 0.301 0.018282 0.79169
10 75 4 0.045 8 0.14037 0.178 0.012642 0.4985 0.00080508 7.2125e-05 0.18261 0.31497 10269 0.189 0.016342 0.49071
10 75 4 0.045 9 0.14037 0.089 0.0070495 0.32981 0.00073245 6.91e-05 0.17846 0.15051 4939.3 0.107 0.0089404 0.31663
10 75 4 0.045 10 0.14037 0.056 0.0057212 0.22972 0.00070676 7.1074e-05 0.16183 0.067077 2166.1 0.062 0.0058141 0.21467
10 75 4 0.045 11 0.14037 0.026 0.0023475 0.16746 0.00069749 7.6702e-05 0.13846 0.028196 872.51 0.027 0.0023949 0.14812
10 75 4 0.045 12 0.14037 0.013 0.0011424 0.12166 0.0006828 7.8009e-05 0.10982 0.011052 322.26 0.012 0.0012687 0.11056
10 75 4 0.045 13 0.14037 0.005 0.0004798 0.10464 0.00071879 7.8053e-05 0.099623 0.004186 110.14 0.002 0.00019798 0.098753
10 75 4 0.045 14 0.14037 0.002 0.00019798 0.095658 0.00064781 8.0976e-05 0.093433 0.0014671 35.81 0.001 0.0001 0.095321
10 75 4 0.045 15 0.14037 0.001 0.0001 0.098117 0.00066323 8.3436e-05 0.096895 0.00043648 11.11 0 0 0.094189
10 75 4 0.045 17 0.14037 0 0 0.098486 0.00073345 8.5476e-05 0.097532 9.7438e-05 0.78 0 0 0.094322
10 75 4 0.045 20 0.14037 0 0 0.094265 0.0006192 8.4489e-05 0.093522 4.1286e-06 0 0 0 0.093884
10 75 4 0.045 25 0.14037 0 0 0.094859 0.00062094 8.4544e-05 0.094113 4.0876e-06 0 0 0 0.093769
10 75 4 0.045 30 0.14037 0 0 0.094102 0.0006215 8.3914e-05 0.093358 3.9907e-06 0 0 0 0.094106
10 75 4 0.045 35 0.14037 0 0 0.096485 0.00063737 8.472e-05 0.095724 4.1416e-06 0 0 0 0.094818
10 75 4 0.045 40 0.14037 0 0 0.0972 0.0006475 8.4675e-05 0.096428 4.1942e-06 0 0 0 0.093793
10 75 4 0.045 45 0.14037 0 0 0.098233 0.00066486 9.5296e-05 0.097433 3.9628e-06 0 0 0 0.093832
10 75 4 0.045 50 0.14037 0 0 0.097417 0.00067503 8.532e-05 0.096611 5.2121e-06 0 0 0 0.09395
10 75 5 0.045 1 0.152516 0.947 0.0043343 3.1594 0.0019034 0.000584 0.14385 3.0129 90239 0.96 0.0032323 3.1595
10 75 5 0.045 2 0.15252 0.796 0.015135 2.4955 0.0025127 0.0005562 0.24397 2.2483 67702 0.789 0.017757 2.4318
10 75 5 0.045 3 0.15252 0.545 0.021288 1.4643 0.0018367 0.00054865 0.11296 1.3488 41504 0.553 0.0209 1.4662
10 75 5 0.045 4 0.15252 0.307 0.022476 0.86735 0.001541 0.00029869 0.20362 0.66184 21072 0.335 0.024318 0.86362
10 75 5 0.045 5 0.15252 0.148 0.012218 0.40883 0.00099092 0.00012689 0.13285 0.27482 9031 0.167 0.017991 0.36701
10 75 5 0.045 6 0.15252 0.059 0.0054737 0.18916 0.00092517 0.00011387 0.087523 0.10057 3335.7 0.068 0.0068444 0.1892
10 75 5 0.045 7 0.15252 0.023 0.0021929 0.11176 0.00087441 0.00012226 0.077267 0.033462 1075.3 0.021 0.0018778 0.10967
10 75 5 0.045 8 0.15252 0.01 0.0011111 0.074938 0.00084671 0.00012768 0.063514 0.010418 310.9 0.004 0.00038788 0.069323
10 75 5 0.045 9 0.15252 0.006 0.0005697 0.057699 0.00084793 0.00012782 0.053612 0.0030824 80.66 0.003 0.00029394 0.054811
10 75 5 0.045 10 0.15252 0 0 0.051476 0.00088858 0.00012791 0.049645 0.00077752 18.32 0.001 0.0001 0.050766
10 75 5 0.045 11 0.15252 0 0 0.050278 0.00081635 0.00012817 0.049057 0.00023868 4.43 0.001 0.0001 0.050038
10 75 5 0.045 12 0.15252 0 0 0.049975 0.00081024 0.00012789 0.048897 0.000102 0.94 0.001 0.0001 0.04983
10 75 5 0.045 13 0.15252 0 0 0.049681 0.00079362 0.00012907 0.04869 3.1489e-05 0.17 0 0 0.049852
10 75 5 0.045 14 0.15252 0 0 0.049742 0.00079118 0.00012843 0.048775 1.0085e-05 0.03 0 0 0.049621
10 75 5 0.045 15 0.15252 0 0 0.049709 0.0007892 0.0001289 0.048751 3.8249e-06 0 0 0 0.049627
10 75 5 0.045 17 0.15252 0 0 0.054268 0.00089834 0.00012872 0.053199 3.7877e-06 0 0 0 0.05429
10 75 5 0.045 20 0.15252 0 0 0.050324 0.00082973 0.00012985 0.049323 3.689e-06 0 0 0 0.049626
10 75 5 0.045 25 0.15252 0 0 0.049664 0.00079458 0.00012862 0.048699 3.7458e-06 0 0 0 0.049642
